sampno,mu,mu_short,tau,wane,sigma1,sigma2,MAX_TITRE,error,alpha,beta,kappa,t_change,boost_limit,gradient,titre_dependent,wane_type,mu_mean,mu_sd,rho_mean,rho_sd,vac_flag,mu_LN,sigma_LN,alpha,sigma1_vac,sigma2_vac,lnlike,likelihood,prior_prob
943001,1.07526610896226,0,0.0108346147091221,0,0.0435867301337021,0,12,1.21653003688042,1.13230889917792,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,1.07892501169189,0.0845651166628048,659.964685095474,0.810514419299076,0.076408190271352,-37786.0928260881,-35477.5611365236,-2308.53168956446
944001,1.09829498931296,0,0.0124019895514318,0,0.0445064997030133,0,12,1.21124242937645,1.21671149620757,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,1.0525474560725,0.07569864854383,188.178847776726,0.755684903207018,0.0756890526043927,-37805.5936987412,-35442.6737722271,-2362.91992651413
945001,1.11969705282893,0,0.0147173175876919,0,0.0445993316583667,0,12,1.21402404853857,1.3097162018175,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,1.04790733015875,0.0510341149236649,767.999846488237,0.765044211221854,0.0774564323140113,-37762.4983670008,-35409.0944185192,-2353.40394848155
946001,1.11410962737549,0,0.0129085986518236,0,0.0442004629338532,0,12,1.2110136030924,0.99998789640396,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,1.04179778973101,0.0622121308687352,366.481288103387,0.794068737853657,0.0688076752346484,-37870.0357873088,-35537.1331964908,-2332.90259081798
947001,1.09203397297028,0,0.01173017145329,0,0.0430901451480837,0,12,1.21815056814482,1.00159129013479,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,1.04557822214289,0.0461502257896834,819.487829925492,0.905349548277851,0.0704915054174074,-37873.1780634355,-35531.3999901195,-2341.77807331594
948001,1.11705469805817,0,0.0124082429846361,0,0.0446788599189156,0,12,1.22621829353327,1.24064540023359,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,1.05165284235521,0.0648252358447648,751.904630102217,0.851488619883888,0.0767442333217276,-37885.4635071041,-35525.393185716,-2360.07032138806
949001,1.13173394262679,0,0.0120249522183482,0,0.0452205851137968,0,12,1.20504747814134,1.28527736336492,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,1.11903185755971,0.0830686837861373,505.496859783307,0.861580606086113,0.0801480296748729,-37784.0150507822,-35450.2722230047,-2333.74282777743
950001,1.14943103662078,0,0.0137658793373347,0,0.0454443702841285,0,12,1.22733544917039,0.900726901127404,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,1.12310880243466,0.0771253157172054,371.942448895425,0.858146655594101,0.0768496977565328,-37872.8623635344,-35516.2615673816,-2356.60079615274
951001,1.16233217982434,0,0.0137786873822071,0,0.0454483380452324,0,12,1.21769056347715,1.24829316617803,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,1.04856707445568,0.0622325654725819,847.828312776983,0.870789980722572,0.0707001646103354,-37887.139494074,-35545.315203967,-2341.82429010705
952001,1.15259085336326,0,0.0141918788528418,0,0.0451754789910583,0,12,1.21209381876349,0.934069955942973,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,1.05155122462802,0.0438372707799295,18.7537744641304,0.844935484100572,0.0785266941588408,-37861.050435063,-35530.4719586641,-2330.57847639894
953001,1.18296529100461,0,0.0156200960255616,0,0.045752202430469,0,12,1.21774773750894,1.03568079396554,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,1.05016800185521,0.0326580267988411,534.432159503922,0.861663824362519,0.0661800243950083,-37757.5502539044,-35471.3983402736,-2286.15191363084
954001,1.17990637359522,0,0.0155632857609736,0,0.0461005328893783,0,12,1.21975041845625,1.04936514481816,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,1.04477836410392,0.0659260380121802,316.48602662608,0.8496127120556,0.0767129970045519,-37750.150753433,-35439.7045919729,-2310.44616146019
955001,1.16930703300645,0,0.0152659879461999,0,0.0461632049461153,0,12,1.20278125947281,1.35571375830261,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,1.04354680116136,0.0678983615460178,863.381184404716,0.783601334237316,0.0679911364736048,-37731.2565645701,-35411.1108790575,-2320.14568551262
956001,1.15208701843161,0,0.0152091786081336,0,0.046417275007899,0,12,1.21097079311009,1.08866131358457,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,1.06052448336654,0.070350856498266,661.995419301093,0.732536964313203,0.0822624593764326,-37839.6991849081,-35524.0828246953,-2315.6163602128
957001,1.16230218388188,0,0.0156192618337874,0,0.045961813897281,0,12,1.20239090820461,1.13282642467046,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,1.05815152176088,0.0804170807969116,280.200777575374,0.848693729705282,0.0754879447797523,-37831.1927368612,-35481.3068322451,-2349.88590461612
958001,1.16476850341826,0,0.016043909353879,0,0.0461614765030307,0,12,1.20397694363115,1.2385741174368,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,1.04995382908601,0.0795863266338409,97.8351898957044,0.886572733424718,0.0736604170088443,-37743.1038187039,-35427.5970971951,-2315.50672150874
959001,1.17667689386242,0,0.0167637152347086,0,0.0462641374451061,0,12,1.21249497353546,0.982903643922613,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,1.04196046744232,0.0569978461160418,806.328376289457,0.847650807881363,0.0740450026336138,-37803.9486720827,-35485.4925390308,-2318.45613305196
960001,1.14400141287745,0,0.0156745487553813,0,0.0453645877743587,0,12,1.20853159524588,1.26019483805976,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,1.05163585466702,0.0380420758925705,223.437796579674,0.843375737272184,0.0737995942292685,-37790.3085873289,-35421.7320273379,-2368.57655999102
961001,1.16201674733564,0,0.0160731893572959,0,0.0457113570704779,0,12,1.20736726641168,0.949848707621247,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,1.05101689486933,0.0813252453860355,290.940133389086,0.845464654354201,0.0669256534184091,-37775.6465298532,-35443.2859539992,-2332.36057585392
962001,1.14064573894573,0,0.0162897182922824,0,0.0440652817357334,0,12,1.2067900330789,1.09622334310409,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,1.04852582557812,0.0765587250252523,171.580118359998,0.861962111914931,0.0715543538705536,-37762.9642829582,-35454.9341159295,-2308.03016702864
963001,1.15512039487522,0,0.0159739370899834,0,0.0444636262993432,0,12,1.21970084477406,1.13292454909477,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,1.03904987249466,0.0625531253769986,118.252852698788,0.874056860616777,0.0702191878401162,-37785.1970705347,-35451.0780105647,-2334.11905996998
964001,1.17419307693373,0,0.0147531509049896,0,0.0457213191591231,0,12,1.22185878099433,1.24506460470766,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,1.07699298913491,0.0951753174876093,252.069551497698,0.782536353490677,0.0711049486455807,-37772.8921892609,-35454.5325788623,-2318.35961039857
965001,1.15704889717257,0,0.0158908850340332,0,0.0461382578599575,0,12,1.20117436241898,1.00756935524096,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,1.08603160093064,0.0906604035354243,925.658006453887,0.766839445378305,0.0676501796597225,-37754.8483934725,-35413.3213910999,-2341.52700237261
966001,1.1410157993462,0,0.0144539381877157,0,0.0459902082101049,0,12,1.21636415205983,1.20392553074169,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,1.11199970120989,0.0914123604432614,941.834562690929,0.860200264987826,0.0719494276974226,-37836.7383603331,-35466.0639058491,-2370.67445448402
967001,1.13451947471815,0,0.0127316080869484,0,0.0460545639246725,0,12,1.20697387674541,1.01212383099768,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,1.11248733617956,0.0878423924200906,961.752045433968,0.84960224902425,0.0711224220789903,-37824.582874469,-35470.5695583304,-2354.01331613858
968001,1.13423017354235,0,0.0115501852533987,0,0.0457709544399604,0,12,1.21012638455294,0.889445827943362,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,1.11187629286583,0.0869739336006296,786.74630401656,0.84537825859413,0.0734623095814305,-37710.2446733357,-35403.6119443413,-2306.63272899441
969001,1.10190695997481,0,0.0094088778623807,0,0.0460965035849072,0,12,1.216097561761,1.21189247293215,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,1.15365744906201,0.0527821026247969,226.107948692516,0.826396978840117,0.0747395524935869,-37821.0521904308,-35446.8000206686,-2374.25216976215
970001,1.11180902231956,0,0.0101303313379466,0,0.046204076788939,0,12,1.21710689498853,1.27523345619873,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,1.12843441364238,0.0855294182711628,662.881339667365,0.843853129186411,0.0745146387489101,-37852.0312033016,-35489.6665192865,-2362.36468401511
971001,1.09957421491916,0,0.00842239435287596,0,0.0463954834010232,0,12,1.20412380500657,1.29182728662748,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,1.14710858756346,0.0537142409044748,234.931586077437,0.855218197844423,0.0814683833364762,-37853.0542304132,-35496.9851228954,-2356.06910751782
972001,1.08548924385486,0,0.00661860937464339,0,0.0462544921127707,0,12,1.2175595670166,0.965754308007506,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,1.14686476013764,0.034730369142988,107.271718559787,0.837409624428197,0.0763340244180391,-37968.6039501363,-35564.7465750772,-2403.85737505913
973001,1.0548732989669,0,0.00590936377599121,0,0.0451530845278227,0,12,1.21449235877296,1.35536194725517,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,1.14800819141111,0.0351316046539658,716.87891590409,0.857869306192791,0.0759596385928929,-37914.0920628766,-35528.1612977734,-2385.93076510321
974001,1.04278280251037,0,0.00513679624482821,0,0.0450522656273709,0,12,1.2041848182152,1.25071406757627,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,1.15564162948617,0.0515165264624723,112.096583936363,0.895202072927134,0.0749109341409646,-37898.7785010049,-35517.6816932687,-2381.09680773623
975001,1.02601577809427,0,0.00494569392520864,0,0.0449990280142471,0,12,1.21238368497895,1.29779489791027,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,1.13370131574748,0.0873886613078501,171.777092386037,0.856900566241085,0.0739533476922455,-37885.7304512036,-35495.5499557038,-2390.18049549984
976001,1.02828828290985,0,0.0047248923243158,0,0.0464615535120518,0,12,1.21391598880662,1.19145578767934,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,1.12932924309432,0.0891989148411672,664.699904853478,0.841024565813025,0.0810458865428221,-37884.5707029969,-35493.077393422,-2391.49330957485
977001,1.02739475018003,0,0.0042926334432227,0,0.0463744719024905,0,12,1.21216734143726,1.50253408457837,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,1.1383311477009,0.0925092638572677,162.060046335682,0.835252334125993,0.0758898251717178,-37878.1939645719,-35445.120969525,-2433.07299504698
978001,1.04500639531796,0,0.00725005213339265,0,0.0466059510294436,0,12,1.20409205569458,1.19220734983524,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,1.11932015203798,0.0943603251664139,632.154996972531,0.82459530475179,0.0774617998850992,-37839.0228751722,-35426.6862054026,-2412.33666976961
979001,1.02881566439211,0,0.00606139125360791,0,0.0461329601084269,0,12,1.20704010985866,1.28327758520491,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,1.13301849459891,0.0889070228704507,364.534200634807,0.857313599566849,0.0750909281288689,-37816.5646430545,-35395.7390726237,-2420.82557043088
980001,1.00462085900692,0,0.00550870412994996,0,0.045969264448926,0,12,1.22184078642956,1.35777814485456,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,1.10314956692307,0.100492166102605,692.441253690049,0.836819719994948,0.0679768603312315,-37847.1570100905,-35418.3570780416,-2428.79993204884
981001,1.00620112363043,0,0.00590210695798802,0,0.0459430752462597,0,12,1.2225648534458,1.52096567412695,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,1.10840266387968,0.0987884641193566,245.741192251444,0.839088360606355,0.0688282511345247,-37879.582885921,-35457.3977322932,-2422.1851536278
982001,1.01288231957468,0,0.00564450102911409,0,0.0462198454972615,0,12,1.2171625757993,1.46628432797464,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,1.0507381448183,0.0798006249682463,557.443904923275,0.830544880605554,0.0775956926834164,-37887.0992804965,-35469.2391168223,-2417.86016367417
983001,1.00856049732914,0,0.00540977441071817,0,0.0454011109407909,0,12,1.21450399286448,1.30759020944673,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,1.11152825125519,0.101169732103687,617.234604200348,0.859576522551572,0.0689280620495945,-37848.6246400075,-35453.900020828,-2394.72461917948
984001,1.01449794315472,0,0.00515333584552092,0,0.0455005840236039,0,12,1.20986769139408,1.21125732768881,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,1.12983602704367,0.0888395854551191,8.89159366488457,0.881448949869613,0.0727398347029652,-37822.8540528459,-35412.4551655807,-2410.3988872652
985001,1.04297199814732,0,0.00629416036769076,0,0.0461921675293293,0,12,1.21991596504144,1.10694886751755,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,1.03824966491018,0.0660351505355846,274.841251084581,0.850147328635716,0.0721391610012056,-37886.9031640619,-35493.0450572614,-2393.85810680058
986001,1.04126456611935,0,0.00694666459298036,0,0.0458404954096428,0,12,1.20810337805049,1.13984217720563,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,1.06770552349798,0.0836067638443367,334.74409696646,0.857004260691427,0.0785231219636756,-37858.5326599366,-35455.0131020735,-2403.51955786314
987001,1.04606543157785,0,0.00751665861394607,0,0.0459160442277349,0,12,1.21528743747766,1.38943364013785,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,1.10191742307091,0.0970742144560313,724.275269079953,0.838081064134683,0.0787437670220685,-37886.211779593,-35496.3440668337,-2389.8677127593
988001,1.04532554378272,0,0.00749877687470495,0,0.0449283756089663,0,12,1.21249007159522,1.43038508360509,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,1.05235084853013,0.09671620200105,418.841675156727,0.76785979834162,0.0619267597429182,-37933.7604493476,-35540.9147499651,-2392.84569938251
989001,1.07247223264622,0,0.00987659479474751,0,0.0453848329220369,0,12,1.2158074107315,1.10754083649957,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,1.11339474534223,0.094091022758907,701.223678188399,0.832176396790981,0.0718192593836373,-37875.0060531365,-35472.0473270638,-2402.95872607275
990001,1.07540048742922,0,0.0108694797301309,0,0.0449803142547397,0,12,1.21886831599119,0.911978811896472,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,1.09524550721103,0.109642061859208,434.183398494497,0.828269681557002,0.06561127171532,-37906.0414387913,-35499.0441907282,-2406.99724806311
991001,1.0725172255189,0,0.0113881942713808,0,0.0445230307663258,0,12,1.19223372542019,1.01793107950957,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,1.12617720576435,0.0927770710490945,498.029909329489,0.709635611100289,0.0611227745952895,-37798.3583145943,-35443.5266643322,-2354.83165026213
992001,1.08420583450205,0,0.0107611281368497,0,0.0451967764414169,0,12,1.21837427326088,1.25662307257321,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,1.07845574135291,0.0827410236580109,493.270014645532,0.677047972738265,0.0764301545811852,-37787.4236238226,-35455.0087493638,-2332.41487445878
993001,1.08845014295186,0,0.0120991982604349,0,0.0448032107207862,0,12,1.21491669075477,0.975714341097577,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,1.10715664315801,0.0875719620075399,611.149130854756,0.740703859008841,0.0696485920867393,-37813.1352421516,-35473.6018635543,-2339.53337859731
994001,1.07794441793533,0,0.0127307214272371,0,0.044239380681927,0,12,1.21753966197702,1.09900260090811,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,1.11324003920199,0.103418415142686,95.7410007249564,0.793361393829717,0.0614415438853005,-37754.4096629803,-35449.6074534722,-2304.80220950815
995001,1.07832322477287,0,0.0128377562908334,0,0.0448269054261329,0,12,1.21376685215358,1.26706482375336,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,1.07594612222894,0.0921656866512882,180.755891138688,0.825676695287935,0.0758242110981589,-37861.5822323018,-35496.0453783561,-2365.53685394562
996001,1.08480432536323,0,0.0136994023518947,0,0.0442660997058287,0,12,1.21848438704987,1.24533705660194,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,1.08808074001755,0.0845614235810446,711.347236065194,0.871764697431924,0.0782591252325054,-37856.8933317124,-35513.5105447856,-2343.38278692683
997001,1.11123065939416,0,0.0156340087432574,0,0.0439544674514548,0,12,1.21832158661235,1.1869332672678,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,1.08827189311368,0.0958164767268816,461.635254323483,0.882879895829984,0.0691839624938985,-37756.1051433573,-35430.2372235857,-2325.86791977161
998001,1.12507199897341,0,0.0164879847399412,0,0.0442384486880073,0,12,1.20696933575641,1.15016439655684,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,1.10188959671715,0.0846558983909698,466.892373980954,0.810399470007358,0.0731464285542576,-37719.96237319,-35414.0178131274,-2305.94456006266
999001,1.13352146888904,0,0.0184626775551984,0,0.0437687454054215,0,12,1.20560652732067,1.31423157356866,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,1.1247105635696,0.0781792542797636,20.6576355267316,0.842037318526526,0.0739474075595095,-37762.2517829915,-35443.8953145047,-2318.35646848686
1000001,1.14672739872194,0,0.0182293814245229,0,0.0439809335672325,0,12,1.22254985245422,1.31511148840839,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,1.07000764908029,0.0884745084355349,144.67088622041,0.887911186671745,0.065230100356543,-38094.5649299569,-35720.2488512857,-2374.31607867125
1001001,1.12390527469253,0,0.0162126403066473,0,0.0436112060578105,0,12,1.22157024709807,0.863748183976176,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,1.06210929110427,0.0814723104496301,437.485092552379,0.807266716936413,0.0709322968712975,-37876.4595374505,-35532.5813432354,-2343.87819421507
1002001,1.13635990120773,0,0.0153021905438409,0,0.0440419302141874,0,12,1.20685140524613,0.939241419399006,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,1.04053708729545,0.0526318125061359,274.130907142535,0.874701824799878,0.0667066935448864,-37866.6755960935,-35509.3568952447,-2357.31870084884
1003001,1.12270996024996,0,0.0152330823465759,0,0.0440027287261093,0,12,1.21234224452735,1.16901062760623,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,1.05003386222705,0.0544458097233935,83.5562418214977,0.885217628890591,0.0777461134661981,-37916.3363479718,-35558.2575022375,-2358.07884573428
1004001,1.08516452665701,0,0.0117924482925341,0,0.0437601165509166,0,12,1.21694371106676,1.33203854395011,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,1.04375516816722,0.0735334738864282,111.915485234931,0.813920234709497,0.0696507060404524,-37826.319674966,-35474.0191588546,-2352.30051611144
1005001,1.09264698856687,0,0.0113404248012362,0,0.0445574624447681,0,12,1.20402893963701,1.03809407798097,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,1.06025716456106,0.0860242888649536,300.959028303623,0.823194989477303,0.0680251471457505,-37874.7943101372,-35534.0822420092,-2340.71206812798
1006001,1.07556844167845,0,0.00968194111704943,0,0.0440278820711026,0,12,1.22434117728743,1.23756193362167,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,1.10972987698975,0.103599423229474,231.838853564113,0.848058866486736,0.0684014902310654,-37851.2514904807,-35492.7580897381,-2358.49340074263
1007001,1.09073022326815,0,0.0124080093026579,0,0.0440677852963304,0,12,1.21131212089706,1.18725687120099,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,1.05644713858434,0.0834791636275664,963.906612247229,0.799151811887765,0.0741053499861319,-37942.4427290067,-35564.7427095244,-2377.70001948226
1008001,1.08353691515251,0,0.0123339390250972,0,0.0448753042436752,0,12,1.20999310789994,0.983228175525787,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,1.13166328599607,0.0941687849248783,997.790853958577,0.687126150374301,0.0643229495865165,-37890.7501289819,-35540.734728024,-2350.0154009579
1009001,1.07309060412712,0,0.0121575724548564,0,0.0446466756464924,0,12,1.21545752293452,0.986730483653993,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,1.088170696319,0.0922635114737858,328.793932916597,0.736328003624897,0.0750743193891585,-37789.9535006084,-35414.6937039084,-2375.25979669998
1010001,1.07512738469528,0,0.0132784696914847,0,0.0439618442384106,0,12,1.21472263506747,1.56846370337876,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,1.05140360263839,0.0804462647778271,875.971646048129,0.886084276684475,0.0677079364019199,-37857.3148192657,-35472.2499865266,-2385.06483273916
1011001,1.06791617259215,0,0.0137595712541549,0,0.0431537832827239,0,12,1.21998372362781,1.28900133257911,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,1.04883539655356,0.0681813953709079,958.480933913961,0.911849002183003,0.07599959972522,-37850.5043629892,-35490.3898359706,-2360.11452701857
1012001,1.05069380611408,0,0.0125635207855159,0,0.0433355032772388,0,12,1.21054905679917,1.21666225691505,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,1.04306238897102,0.0594583394824817,463.24361814186,0.917055156660578,0.0706553411660834,-37938.5140815814,-35547.6804797974,-2390.83360178403
1013001,1.06220478666242,0,0.0113775316256211,0,0.0443233402575556,0,12,1.19871422236394,1.39302157395105,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,1.03943582244216,0.0675469684105073,551.29498266615,0.886838562857125,0.075288568969785,-37913.6457167901,-35512.2017083128,-2401.44400847727
1014001,1.07254458993679,0,0.0132559609003755,0,0.0439648127103978,0,12,1.21103482500391,1.03822064217595,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,1.03718586613468,0.0805681851774188,84.8651530686766,0.837287588215982,0.0673072738588188,-37793.6711938057,-35450.1702190007,-2343.500974805
1015001,1.07402597785608,0,0.0145909500049892,0,0.0441124512845097,0,12,1.21291517172438,1.27559084898406,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,1.0691189649637,0.0907018838437339,403.750411467627,0.882434426877442,0.0659676438460977,-37878.8785022813,-35489.2932711184,-2389.58523116291
1016001,1.06286949407687,0,0.0139918150215855,0,0.0435380069174013,0,12,1.21092987101444,1.30243000913614,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,1.07583402702814,0.0945495399934795,13.7577438727021,0.898558634917143,0.0683673677741446,-37823.8800880979,-35439.9258884299,-2383.95419966801
1017001,1.06053290260455,0,0.0134403784171693,0,0.0437707339591123,0,12,1.19736577272535,1.17640576791424,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,1.11124391944587,0.0859057241756169,158.313820371404,0.855501511458083,0.0793479040996156,-37800.4360248284,-35430.6931797704,-2369.74284505798
1018001,1.06451025244949,0,0.0125058126119546,0,0.0450781534524092,0,12,1.21007382363862,0.864308503803724,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,1.11081530309638,0.0896839607459519,714.365602936596,0.736950503763645,0.0767941342006545,-37837.3060933277,-35441.1693160569,-2396.13677727073
1019001,1.07495660639547,0,0.0134822151292969,0,0.0441153622091505,0,12,1.2061818743523,1.18750468840428,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,1.11321916626002,0.0932536234481297,655.743910232559,0.868525444430597,0.0745405716242351,-37833.4599977617,-35449.4293270595,-2384.03067070221
1020001,1.06103711429608,0,0.0121447240305701,0,0.0450873173594737,0,12,1.21250983385401,1.1358590924725,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,1.10512952706095,0.0884538256276774,860.706662992016,0.731152068902298,0.0761536044342611,-37854.2812425232,-35452.4974327025,-2401.7838098207
1021001,1.05203521589598,0,0.0114799303955978,0,0.0457152032539494,0,12,1.20708565835387,1.1969543621634,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,1.14990040184899,0.0536414745012015,102.635774528608,0.697093868687059,0.0783596058834694,-37772.6164745524,-35386.514274601,-2386.10219995142
1022001,1.06345947014526,0,0.0128976591492283,0,0.045633984662426,0,12,1.20940304126041,0.972622610893782,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,1.14564464395554,0.0792727670441289,329.85119544901,0.771145156958273,0.0661172093604924,-37764.4974733018,-35402.0352125023,-2362.46226079945
1023001,1.07733030204718,0,0.0129311428985123,0,0.0452765597314319,0,12,1.21156819339538,0.996896410151941,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,1.08364144960013,0.0920429587394543,912.243307335302,0.809369796359184,0.0627575055037239,-37804.9760970383,-35436.8650054041,-2368.11109163424
1024001,1.09912319399248,0,0.0142122140593099,0,0.0446918319457325,0,12,1.20722531439276,1.14409987844222,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,1.12072612689181,0.0970499420882727,647.124492097646,0.860885248571769,0.0673211762816188,-37849.1244186634,-35528.5738418253,-2320.55057683814
1025001,1.13303271385587,0,0.0136042908694674,0,0.0456073301786124,0,12,1.20602732571484,1.12654834830554,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,1.08129813670055,0.103903652103476,759.445900097489,0.85824505583218,0.0613491276890196,-37745.5382537397,-35437.5154378574,-2308.02281588239
1026001,1.13592987088618,0,0.0144052352984305,0,0.0457411846725852,0,12,1.21125057653891,0.942166314683222,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,1.10569340311881,0.0822689514948014,757.212019758299,0.761890871793016,0.0771343899123582,-37697.8990247929,-35402.8159308334,-2295.0830939595
1027001,1.16485988846364,0,0.0148410626970246,0,0.0465781770843422,0,12,1.20859390999961,1.03827968884107,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,1.07561882926821,0.0856768474281917,38.6463671457022,0.832631846415573,0.0726434993942066,-37670.9580806282,-35373.9576167138,-2297.00046391441
1028001,1.17389246312273,0,0.0166008065359578,0,0.0460927302641671,0,12,1.21911512075752,1.22843040909106,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,1.09016486946145,0.100469614203607,409.404107136652,0.833556908634408,0.0664902777149373,-37771.848956651,-35447.6125889307,-2324.23636772022
1029001,1.16612980537252,0,0.0175629246659963,0,0.0455579404521704,0,12,1.20757636443975,1.16619640503915,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,1.07717339535665,0.0941750557833278,654.036943335086,0.848272087402091,0.067814498804095,-37816.833732015,-35474.8152892786,-2342.01844273639
1030001,1.15294602071558,0,0.0170481540915055,0,0.0458982886887825,0,12,1.20983530381878,0.995206115662356,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,1.0848466935345,0.0831895574657364,0.433800974860787,0.859505084178592,0.0765604307015515,-37801.971179816,-35425.5648004038,-2376.40637941225
1031001,1.16850930521492,0,0.0192919765243977,0,0.0462168433325238,0,12,1.19996830406592,1.34930508936725,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,1.11462800713145,0.0790039289615767,391.944168135524,0.853700124857237,0.0764992282936713,-37810.7230029488,-35452.9418505602,-2357.78115238859
1032001,1.16083109197021,0,0.0183929156795867,0,0.0458971602845973,0,12,1.21093177179205,1.16698140282443,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,1.1050300408516,0.0956568993281838,394.710714463145,0.85500172285198,0.0633666846929779,-37893.4278962781,-35529.9212301924,-2363.50666608571
