sampno,mu,mu_short,tau,wane,sigma1,sigma2,MAX_TITRE,error,alpha,beta,kappa,t_change,boost_limit,gradient,titre_dependent,wane_type,mu_mean,mu_sd,rho_mean,rho_sd,vac_flag,mu_LN,sigma_LN,alpha_LN,sigma1_vac,sigma2_vac,lnlike,likelihood,prior_prob
91901,1.6985986546371,0,0.0138926253884164,0,0.0481398062795573,0,12,1.01065384224962,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,4.24822182935766,1.57677116576445,251.386217073821,0.391816716109275,0,-33393.7305987831,-31933.2454826774,-1460.48511610573
92001,1.6985986546371,0,0.0138661185887211,0,0.0483856500566389,0,12,1.01537966316028,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,4.2579778373036,1.5754507443772,251.386217073821,0.366211521273856,0,-33385.163553436,-31923.1370386305,-1462.0265148055
92101,1.70870659999298,0,0.0137094856775392,0,0.048620693975012,0,12,1.02920915923516,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,4.25290575359019,1.57380260566297,251.386217073821,0.372206861555509,0,-33392.4310587376,-31927.3385797805,-1465.09247895701
92201,1.71723766169025,0,0.0140395495186613,0,0.0484891704222566,0,12,1.01115663037815,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,4.25425898169153,1.57382304800957,251.26881478124,0.383862523991671,0,-33388.3174519167,-31923.2375558097,-1465.07989610705
92301,1.71723766169025,0,0.0144621257706747,0,0.0485360629770507,0,12,1.02366784349636,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,4.26002801170709,1.57832015668408,251.545394359535,0.387966298037731,0,-33390.8514097876,-31930.209613463,-1460.64179632465
92401,1.71723766169025,0,0.0133358928731812,0,0.0487140932762724,0,12,1.02020904523719,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,4.26001990485575,1.5722482033762,248.692032419497,0.379260928389857,0,-33394.20025163,-31932.5676797669,-1461.63257186318
92501,1.72281579014522,0,0.0144557464324113,0,0.0481458145895724,0,12,1.02614800774547,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,4.22903633597604,1.56080544898954,249.129326496037,0.39778313618225,0,-33400.368019237,-31931.2589029371,-1469.10911629998
92601,1.72283124050653,0,0.0143234495649741,0,0.0482683948403333,0,12,1.01752891850219,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,4.22890770455331,1.57230837206615,242.399870433025,0.385514756828688,0,-33396.4547364652,-31930.0661944683,-1466.38854199688
92701,1.72451516888709,0,0.0144837302370782,0,0.0483975131191201,0,12,1.01860843472675,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,4.23034406218535,1.57230837206615,242.399870433025,0.387414932546101,0,-33389.0030595027,-31929.8556852127,-1459.14737429006
92801,1.71759415526084,0,0.0131098627354555,0,0.0487105341049173,0,12,1.01328513593745,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,4.22755759373937,1.56904474013993,239.004836117183,0.375275272588661,0,-33386.9248130802,-31927.8484792412,-1459.07633383902
92901,1.71479484776573,0,0.012714270942474,0,0.0489674320696728,0,12,1.01414198748038,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,4.21568503679251,1.57204384976704,239.004836117183,0.380361769473415,0,-33395.1937024215,-31928.0678244593,-1467.12587796224
93001,1.70786435167635,0,0.0112199753894717,0,0.0487578236856772,0,12,1.01540433025374,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,4.20303141147563,1.55755386217396,235.434176614407,0.374428097050724,0,-33388.0976264099,-31921.6093340145,-1466.48829239544
93101,1.69924749326846,0,0.0111753267097111,0,0.0485229105853468,0,12,1.01782337348787,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,4.21648640956751,1.56348815017727,237.004254136694,0.382905152486932,0,-33387.901791139,-31920.7905421475,-1467.11124899159
93201,1.70806376766114,0,0.0116073914281061,0,0.0485418833588034,0,12,1.02096922459735,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,4.2138539216063,1.56972355119632,235.128738799402,0.384471465284871,0,-33386.5931754454,-31916.5281709253,-1470.0650045201
93301,1.70742344037547,0,0.0112233076849188,0,0.0484549133054788,0,12,1.00886590546464,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,4.20711908954856,1.56390451767063,236.951398896706,0.381031893600567,0,-33394.3936927521,-31917.7471701359,-1476.64652261618
93401,1.69856295069005,0,0.0116070062544519,0,0.0484134500684091,0,12,1.02240618277128,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,4.21713503257124,1.56905275566161,240.999805330938,0.390520909586333,0,-33389.0740667725,-31911.7241414127,-1477.3499253598
93501,1.69564199569795,0,0.0108694627350412,0,0.0483940416824717,0,12,1.009717626042,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,4.23355177215322,1.57148144231998,239.638288977003,0.388019950059855,0,-33390.4531498046,-31911.7356144387,-1478.71753536592
93601,1.6876560061771,0,0.0104941792510247,0,0.0482807654448725,0,12,1.009717626042,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,4.23191308358075,1.56882223478256,241.174034160318,0.382546978365492,0,-33386.851811634,-31909.8009208875,-1477.05089074655
93701,1.68112837317882,0,0.0117552981426049,0,0.0479867674925737,0,12,1.02201473745319,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,4.22782341457795,1.57297658381976,240.260063995096,0.388069081947473,0,-33391.3907933514,-31909.4962672552,-1481.89452609625
93801,1.69233845574843,0,0.011910050715925,0,0.0481479177271367,0,12,1.02138237973173,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,4.25035958064099,1.57973083232439,242.538766235579,0.389025819065234,0,-33388.176731655,-31901.8130728315,-1486.36365882348
93901,1.69233845574843,0,0.0123511777140589,0,0.0478970892916977,0,12,1.01340242446887,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,4.24589652431443,1.57735983718075,243.261701606713,0.382644532683224,0,-33384.6132505282,-31900.3181353083,-1484.2951152199
94001,1.69231640636496,0,0.0121203037799605,0,0.0479135271697531,0,12,1.01340242446887,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,4.2506847318113,1.57735983718075,243.261701606713,0.389843531761786,0,-33378.0783980094,-31896.0293669325,-1482.04903107689
94101,1.69317533371454,0,0.0120148062661122,0,0.0479629575003075,0,12,1.02009716743915,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,4.25129229878429,1.57832293192015,241.565664921379,0.386734178958235,0,-33385.5849444019,-31897.8351543673,-1487.74979003457
94201,1.69317533371454,0,0.0115949172555516,0,0.0481812490525747,0,12,1.01880399321888,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,4.26257998122532,1.58395309318006,245.767561017832,0.386109152102181,0,-33388.7139779633,-31902.2330195634,-1486.48095839993
94301,1.69317533371454,0,0.01125898124535,0,0.0482993205104373,0,12,1.02135765243104,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,4.26286507732862,1.58395309318006,242.740155437706,0.378081984427945,0,-33389.24798674,-31901.5746945921,-1487.6732921479
94401,1.69781706087456,0,0.0114626956077913,0,0.0482578572081454,0,12,1.02172197262592,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,4.26403642748142,1.5828061089916,244.565275975896,0.383705930867842,0,-33386.9881680026,-31900.1690606201,-1486.81910738252
94501,1.6934122183835,0,0.0115788513981818,0,0.0480809382898996,0,12,1.01325098626052,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,4.27170080299878,1.58488055458963,246.469458558781,0.387066561079469,0,-33387.1175983559,-31905.696596413,-1481.42100194288
94601,1.69103502582644,0,0.012134378772247,0,0.0480809382898996,0,12,1.02310591969192,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,4.25507127194632,1.58011705429518,243.906688397438,0.387989839605474,0,-33372.9960993976,-31898.1816630597,-1474.81443633785
94701,1.69120642032879,0,0.0115336726293336,0,0.0480166421890832,0,12,1.02310591969192,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,4.24710708316805,1.58011705429518,243.905285223308,0.393427214022554,0,-33366.429689394,-31896.1556904004,-1470.27399899366
94801,1.68702756389828,0,0.0117374302349312,0,0.0480166421890832,0,12,1.00629434183539,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,4.25241417125085,1.57711478084424,243.715731537006,0.387357215068282,0,-33365.9941372704,-31899.0507605669,-1466.9433767035
94901,1.69753569801858,0,0.0125060617628799,0,0.0481369105893621,0,12,1.01489948103759,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,4.23354035021103,1.57718339049527,243.401184936904,0.403547269908091,0,-33367.3905635427,-31898.0247235231,-1469.36584001961
95001,1.70419886168612,0,0.0125060617628799,0,0.0481430185955056,0,12,1.01962012505863,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,4.24139361718078,1.57365460298516,243.401184936904,0.379493104527655,0,-33366.2523516755,-31898.3960288496,-1467.85632282589
95101,1.71311875961771,0,0.0121146461574363,0,0.0484340301507711,0,12,1.01950926046756,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,4.24250343691028,1.57182080850611,244.334441639864,0.380702870898085,0,-33359.9334341658,-31896.0734860448,-1463.85994812099
95201,1.71311875961771,0,0.0114200294744679,0,0.0485828222935015,0,12,1.00981802589092,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,4.24796944553754,1.57143652618976,244.599080911803,0.390325991311545,0,-33356.7224597146,-31897.2943967993,-1459.42806291525
95301,1.72308019703299,0,0.0124989407453626,0,0.0485828222935015,0,12,1.02287647512775,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,4.22737064087662,1.56602977718927,244.370029771292,0.389738605681624,0,-33354.2772826692,-31895.1401248231,-1459.1371578461
95401,1.71138085372709,0,0.0132634333694264,0,0.0484629306802333,0,12,1.01886028528033,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,4.2150341620509,1.57979960142882,236.835038746856,0.393213691567377,0,-33355.729326281,-31901.6632644828,-1454.0660617982
95501,1.7070051894339,0,0.0114446909903719,0,0.0482484862799063,0,12,1.02139698416531,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,4.23570216539082,1.57586022433835,238.656382351464,0.39006844130905,0,-33354.6712752943,-31895.4827093367,-1459.18856595754
95601,1.70102168359601,0,0.0116053787219648,0,0.0487591508479759,0,12,1.02436596792782,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,4.22823200289945,1.57644571824773,239.833397574883,0.379336744568426,0,-33351.4240063744,-31898.3153453545,-1453.10866101994
95701,1.69527143584284,0,0.0104282648797316,0,0.0487591508479759,0,12,1.01094060949909,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,4.23317428049223,1.57644571824773,239.833397574883,0.385495284251227,0,-33344.1576876445,-31891.4732349754,-1452.68445266918
95801,1.69527344475393,0,0.0105770675464007,0,0.0484463398309342,0,12,1.00622834443175,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,4.2387827663747,1.57682193780282,238.456058571564,0.382896726687052,0,-33346.1470003311,-31889.8726562342,-1456.27434409683
95901,1.69746009211852,0,0.0111572571239573,0,0.0486202422836766,0,12,1.01311121053666,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,4.22722125484361,1.57440313226551,238.372445699405,0.387352816942375,0,-33351.2034872822,-31893.8701043761,-1457.33338290616
96001,1.69640362286235,0,0.0109757843086203,0,0.0483448589318834,0,12,1.02163505999356,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,4.23558291664362,1.57440313226551,238.357584463009,0.378445361006377,0,-33345.7240491692,-31884.5942621805,-1461.12978698876
96101,1.69662444968864,0,0.0101505153461522,0,0.0485529458748236,0,12,1.01293401719821,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,4.22326951473689,1.57658161815202,233.790347812304,0.376988988009465,0,-33350.6940238952,-31891.3208970087,-1459.37312688649
96201,1.69118371475983,0,0.0102477606769369,0,0.0485529458748236,0,12,1.01450811140516,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,4.21497745968349,1.56791844936361,233.42123447053,0.375861904587377,0,-33343.8436171932,-31889.7525681105,-1454.09104908272
96301,1.69615535429939,0,0.0105693009392141,0,0.0483574237245149,0,12,1.02481773902708,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,4.22017602429172,1.56762364600428,234.232006493312,0.382526335584513,0,-33342.799433836,-31891.5307540185,-1451.26867981753
96401,1.70357412404191,0,0.0116339800249396,0,0.0485739531614105,0,12,1.01564830881548,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,4.21940604601252,1.56943359086835,240.981852149141,0.391382072337532,0,-33350.4175026735,-31900.8330966807,-1449.58440599285
96501,1.69726940694518,0,0.0119753971290082,0,0.048164745603691,0,12,1.01980659470346,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,4.22772837337096,1.56409934814183,241.903688815022,0.392537097899401,0,-33346.9791171421,-31898.3516900117,-1448.6274271304
96601,1.69043415986882,0,0.0109995941869046,0,0.0483531158309912,0,12,1.01774811526626,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,4.22065126643959,1.56140610400825,244.400810546356,0.380721056486787,0,-33346.3392588572,-31897.3166814366,-1449.0225774206
96701,1.68375468763807,0,0.0106359352222154,0,0.0481622291309434,0,12,1.00550074913967,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,4.22135790783027,1.56746995920758,238.279581737552,0.387431322674916,0,-33352.9468025646,-31897.5325237387,-1455.41427882592
96801,1.68375468763807,0,0.0104946261160446,0,0.0483147465404121,0,12,1.01587022779258,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,4.21221096568609,1.56746995920758,234.21642505354,0.372065678376333,0,-33355.1944752586,-31896.0536837972,-1459.14079146148
96901,1.6886649157236,0,0.00994213777305929,0,0.0485779036744994,0,12,1.01798937402899,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,4.21230784297507,1.56746995920758,237.336207162655,0.376800885771436,0,-33356.9531347341,-31892.6187527608,-1464.33438197323
97001,1.68309900223119,0,0.00922245995381765,0,0.0484255466743611,0,12,1.0079803544319,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,4.22462930797662,1.56746995920758,237.466341257954,0.38113768428037,0,-33356.428244086,-31893.3235469527,-1463.10469713323
97101,1.68474388560964,0,0.00912638174561786,0,0.0486331605096022,0,12,1.02131017216757,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,4.21842075983466,1.56350564860778,235.093642715687,0.366127167344887,0,-33355.8811535643,-31891.7946649904,-1464.08648857382
97201,1.69358060632246,0,0.0101967913142893,0,0.048281861371194,0,12,1.02131017216757,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,4.20611232129855,1.56361239760696,233.047320090285,0.379259328634007,0,-33349.6689782729,-31887.2114100908,-1462.45756818214
97301,1.70501034334389,0,0.0111868033123085,0,0.0486113528521507,0,12,1.02312931473268,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,4.20874178969087,1.56782260567037,233.047824655313,0.37478975217207,0,-33345.6488692127,-31889.3685279987,-1456.28034121407
97401,1.70302325393648,0,0.0109736004229922,0,0.0486068821378931,0,12,1.01073152259327,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,4.20263982434422,1.56528060068332,231.829021105245,0.374428969427055,0,-33350.7059363166,-31892.9559934399,-1457.74994287678
97501,1.69709355508568,0,0.0109316416431716,0,0.0484382775014798,0,12,1.01486205916424,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,4.20336447714296,1.56438541667569,232.645233083045,0.380061138814362,0,-33346.282822652,-31895.4666269051,-1450.81619574689
97601,1.69500283481551,0,0.01062682507252,0,0.0482340608477666,0,12,1.01687810592264,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,4.2056641958928,1.56438541667569,231.875218097175,0.384705110530155,0,-33354.3776894841,-31905.1193677019,-1449.25832178224
97701,1.69500283481551,0,0.0111070916907175,0,0.0482860054233618,0,12,1.00822392402764,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,4.19936484698056,1.56438541667569,232.519226068593,0.382565364197481,0,-33353.6271742121,-31902.8217140307,-1450.80546018137
97801,1.70432156220619,0,0.011868074734364,0,0.0483109977600996,0,12,1.01414609272126,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,4.20104789660591,1.56883956027015,233.755395714676,0.388242795280254,0,-33348.5662976054,-31900.863368977,-1447.70292862837
97901,1.71874708343394,0,0.0133749263384078,0,0.0483947243793047,0,12,1.01414609272126,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,4.20070588255399,1.56883956027015,232.827346477937,0.386826190951738,0,-33354.419002335,-31908.6198483341,-1445.79915400096
98001,1.71139763210271,0,0.012728061940525,0,0.0484108008920771,0,12,1.01986050888198,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,4.21396951146489,1.56883956027015,236.097329522772,0.382139971319063,0,-33351.4187563726,-31913.8111518589,-1437.60760451364
98101,1.70626943552792,0,0.0125327180012516,0,0.0486965105905486,0,12,1.02128947783219,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,4.21245571077459,1.56883956027015,236.866233667457,0.374858837195885,0,-33351.3281317291,-31910.7388361402,-1440.58929558891
98201,1.71624806383165,0,0.0127000284045532,0,0.0485138209908037,0,12,1.02128947783219,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,4.23517258558478,1.56883956027015,244.318217668303,0.385516390128017,0,-33349.9927254612,-31909.2532682628,-1440.73945719836
98301,1.72874048850244,0,0.0142506128940905,0,0.0485792351714266,0,12,1.02128947783219,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,4.2339496841165,1.56883956027015,246.179083403801,0.394057939363776,0,-33345.3376641262,-31907.4962698521,-1437.8413942741
98401,1.71111708777192,0,0.013246970213299,0,0.0485792351714266,0,12,1.01473609156648,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,4.23728605497625,1.56929835846151,247.381516858039,0.378188074703285,0,-33346.8901918901,-31905.9606614348,-1440.92953045532
98501,1.71725670235321,0,0.0136615540617752,0,0.0485942347093953,0,12,1.02271055095633,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,4.24013336952297,1.57193082702726,248.480621117324,0.385451786502104,0,-33346.0909516214,-31905.8829859664,-1440.207965655
98601,1.7281548074771,0,0.0146981708332566,0,0.0487173692447517,0,12,1.01827264824872,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,4.25416458008353,1.57765131219333,250.563989613204,0.385068503647935,0,-33345.257025504,-31910.1168816129,-1435.14014389113
98701,1.73863694339229,0,0.0147913288046073,0,0.0488502388686868,0,12,1.01836474600218,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,4.25792129855803,1.57904109392759,250.064003496671,0.399956652811597,0,-33351.9852173035,-31914.3931450033,-1437.59207230017
98801,1.72903220753387,0,0.0140127765484949,0,0.048618974648016,0,12,1.01575490227485,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,4.27441614927989,1.57904109392759,254.24186437188,0.387175068616732,0,-33350.2864879882,-31914.004518993,-1436.28196899521
98901,1.71912214148508,0,0.013537618620996,0,0.0486718008602014,0,12,1.02354167695558,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,4.27160082536162,1.57904109392759,253.247728150094,0.385017857515645,0,-33339.4474195796,-31905.0116856422,-1434.43573393747
99001,1.71104590430294,0,0.0129274917622843,0,0.0485989034379707,0,12,1.0273126152851,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,4.26725889971,1.58202935625319,247.897439422838,0.389392923222929,0,-33342.7954595213,-31908.4836723313,-1434.31178719003
99101,1.71416086775486,0,0.0134281453438443,0,0.048342810252026,0,12,1.01439784678906,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,4.25185789245598,1.57847572717645,243.258424128501,0.391004814714662,0,-33343.4616149464,-31908.4671836599,-1434.99443128646
99201,1.69682370165914,0,0.0120920935690687,0,0.0481121330469448,0,12,1.01467288633428,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,4.23562902202866,1.57764458358384,239.316851690565,0.386040186584921,0,-33339.9926516992,-31901.8659833378,-1438.12666836131
99301,1.69104299702757,0,0.0118581895702922,0,0.0483142539756967,0,12,1.01703705584197,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,4.23369884920518,1.57435336960915,246.496509717423,0.400135264355606,0,-33341.402593945,-31905.2028811103,-1436.19971283463
99401,1.70111712762894,0,0.0114551608845525,0,0.048399574226758,0,12,1.01886367133937,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,4.23255991190835,1.57435336960915,243.236151377558,0.401943521905218,0,-33344.2712757924,-31903.2876616726,-1440.98361411979
99501,1.69429007065123,0,0.0120336718030055,0,0.0483639146113262,0,12,1.0116890165586,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,4.24046773429516,1.57435336960915,246.357350987475,0.388245384783577,0,-33331.4543629458,-31898.1547180355,-1433.29964491035
99601,1.69622470566059,0,0.0121936219825444,0,0.0483864551141617,0,12,1.01861941935962,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,4.22850705768322,1.57294078428256,243.947783091449,0.391345877719482,0,-33334.486209381,-31902.0403156462,-1432.44589373475
99701,1.71536706749438,0,0.0122109154547147,0,0.0487290792579512,0,12,1.01327214999878,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,4.22380595784155,1.57045905981817,243.070369044832,0.392977890221742,0,-33334.8769981107,-31904.9515659279,-1429.92543218287
99801,1.70531334083316,0,0.0108798935010496,0,0.0487610105192735,0,12,1.01918066198439,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,4.22481185944129,1.56540399729344,243.377311675358,0.389635867516941,0,-33336.5780162835,-31907.2051075318,-1429.3729087517
99901,1.71351106713327,0,0.0110590898403895,0,0.0484465989333079,0,12,1.02040757576543,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,4.20525006202876,1.56540399729344,229.295716769323,0.394687071619272,0,-33332.5964720872,-31906.8130253278,-1425.78344675942
100001,1.6994715864393,0,0.0112512404120348,0,0.0482530082851538,0,12,1.02515311723541,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,4.19812898000576,1.57095152933938,228.851846086454,0.38828669496098,0,-33327.6795101564,-31901.5891360474,-1426.09037410908
100101,1.69262034212028,0,0.0117160278307114,0,0.0485260108093614,0,12,1.01706791252959,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,4.20675988021292,1.56796864106762,236.453903223757,0.384452844487851,0,-33333.3042147125,-31897.7808593128,-1435.52335539971
100201,1.69523594323038,0,0.0127320911940717,0,0.0484409512813324,0,12,1.00532160063431,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,4.20050699492068,1.56855030272906,238.008130504878,0.383211919280348,0,-33337.2903608985,-31904.8409860959,-1432.44937480263
100301,1.70326617667243,0,0.0127143496275097,0,0.0485855299507861,0,12,1.02307545221886,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,4.21262324067281,1.56250983378608,244.304501521236,0.392556493154064,0,-33333.179084336,-31898.0865255062,-1435.09255882982
100401,1.70326617667243,0,0.0123212959785422,0,0.048647336220046,0,12,1.01801738889928,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,4.21785156844343,1.56372886014647,246.760646896202,0.384425355755133,0,-33335.298683813,-31896.0960784921,-1439.20260532089
100501,1.7106560507444,0,0.0121996390631903,0,0.0485521916258841,0,12,1.01599536444767,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,4.20995142531173,1.56286128545357,240.251330350932,0.386909662727638,0,-33330.7882635063,-31894.3957396996,-1436.39252380666
100601,1.7106560507444,0,0.0114441853669033,0,0.0485521916258841,0,12,1.01899750542006,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,4.23382087271338,1.56779917076838,240.251330350932,0.379447464623349,0,-33325.8693551474,-31895.1286142945,-1430.74074085291
100701,1.7106560507444,0,0.0118251087239639,0,0.0486500594151345,0,12,1.02380537862094,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,4.23551411619403,1.57300986240051,241.298279960395,0.386538526002725,0,-33325.1596653571,-31894.810080619,-1430.34958473803
100801,1.71284131737319,0,0.0112555659324849,0,0.0485900070724163,0,12,1.01512702123167,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,4.23943064613759,1.57490093818681,241.298279960395,0.396922129561986,0,-33324.8146291487,-31894.9191790331,-1429.89545011557
100901,1.71279075813531,0,0.0118954391077143,0,0.0486393121632347,0,12,1.01882849601125,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,4.23943064613759,1.57683259040204,241.298279960395,0.385234939907649,0,-33321.5559809365,-31889.8125562557,-1431.74342468085
101001,1.71248945965798,0,0.0115959085474708,0,0.0485210904830986,0,12,1.01693323568495,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,4.23879810150626,1.57282870258435,242.648573922128,0.381722281232872,0,-33327.1254107929,-31886.6528389258,-1440.4725718671
101101,1.70854938750921,0,0.0117655024277505,0,0.048272113134467,0,12,1.0230576789371,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,4.24360251966219,1.57267266209834,243.336847534285,0.396453118983868,0,-33319.1676582642,-31889.2162271987,-1429.95143106546
101201,1.70623884385669,0,0.0109482479722662,0,0.0482248047076303,0,12,1.0230576789371,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,4.23579443198773,1.57534457653429,237.464404399275,0.39653114653601,0,-33319.7433043032,-31900.9604998253,-1418.78280447789
101301,1.69657987936268,0,0.0108953170052509,0,0.0479422814729779,0,12,1.0230576789371,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,4.2468753967707,1.58081022324121,236.903568713011,0.393202576084562,0,-33320.2800679888,-31896.1963181833,-1424.08374980548
101401,1.6996234357019,0,0.0112186055319592,0,0.0481379094472479,0,12,1.02653576118511,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,4.24496185474594,1.58035314307476,237.777020099868,0.394601202002432,0,-33333.7636400875,-31896.1363892591,-1437.6272508284
101501,1.69400292778811,0,0.0107740380468907,0,0.0481046053705432,0,12,1.00941502969419,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,4.23881324116331,1.57951237458973,239.794208485039,0.394601202002432,0,-33336.3455956628,-31890.8932248551,-1445.45237080766
101601,1.69036116255664,0,0.0111756750980218,0,0.0481845778478614,0,12,1.00970245917764,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,4.24986244767251,1.580276315988,242.848536539377,0.394601202002432,0,-33335.2536878053,-31888.4068369996,-1446.84685080571
