sampno,mu,mu_short,tau,wane,sigma1,sigma2,MAX_TITRE,error,alpha,beta,kappa,t_change,boost_limit,gradient,titre_dependent,wane_type,mu_mean,mu_sd,rho_mean,rho_sd,vac_flag,mu_LN,sigma_LN,alpha_LN,sigma1_vac,sigma2_vac,lnlike,likelihood,prior_prob
22701,2.32883397135883,0,0.0388660721620545,0,0.0499981015454978,0,12,1.03124371962622,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,5.07268072105944,1.8265064493753,443.193380394951,0.350598149492871,0,-33685.167393543,-32294.957571261,-1390.20982228196
22801,2.32883397135883,0,0.0388660721620545,0,0.0499981015454978,0,12,1.03124371962622,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,5.07268072105944,1.8265064493753,443.193380394951,0.350598149492871,0,-33680.2314876653,-32289.38437642,-1390.84711124529
22901,2.32883397135883,0,0.0388660721620545,0,0.0499981015454978,0,12,1.03124371962622,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,5.07268072105944,1.8265064493753,440.068789827638,0.350598149492871,0,-33678.0457584811,-32289.1634207221,-1388.88233775897
23001,2.32883397135883,0,0.0388660721620545,0,0.0499981015454978,0,12,1.0390956007177,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,5.07268072105944,1.8265064493753,441.394972521812,0.344896949012764,0,-33672.5216147032,-32286.824482079,-1385.69713262429
23101,2.31921611931175,0,0.0388660721620545,0,0.0499981015454978,0,12,1.0390956007177,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,5.07268072105944,1.8265064493753,441.394972521812,0.344896949012764,0,-33665.9148415224,-32281.6914768287,-1384.22336469368
23201,2.31921611931175,0,0.0388660721620545,0,0.0499981015454978,0,12,1.0390956007177,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,5.07268072105944,1.8265064493753,441.394972521812,0.344896949012764,0,-33657.6339492932,-32276.8497422769,-1380.78420701631
23301,2.31769341062754,0,0.0388660721620545,0,0.0499981015454978,0,12,1.0390956007177,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,5.07268072105944,1.8265064493753,444.563794089482,0.340366352202837,0,-33655.8872174808,-32276.9928639771,-1378.89435350369
23401,2.31769341062754,0,0.0388660721620545,0,0.0499981015454978,0,12,1.0390956007177,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,5.07268072105944,1.8265064493753,444.563794089482,0.340366352202837,0,-33649.6731234948,-32266.1915671534,-1383.4815563414
23501,2.31769341062754,0,0.0388660721620545,0,0.0499981015454978,0,12,1.0390956007177,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,5.07268072105944,1.8265064493753,445.42329099495,0.340366352202837,0,-33649.8598822053,-32266.8644457525,-1382.99543645281
23601,2.31769341062754,0,0.0388660721620545,0,0.0499981015454978,0,12,1.0390956007177,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,5.07268072105944,1.8265064493753,439.928284753114,0.340366352202837,0,-33648.0746170827,-32262.3174599291,-1385.75715715361
23701,2.31769341062754,0,0.0388660721620545,0,0.0499981015454978,0,12,1.0390956007177,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,5.07268072105944,1.8265064493753,442.736242781394,0.338192733905744,0,-33651.6006360307,-32262.3801065685,-1389.22052946222
23801,2.31769341062754,0,0.0388660721620545,0,0.0499981015454978,0,12,1.0390956007177,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,5.07268072105944,1.8265064493753,441.302376566455,0.338192733905744,0,-33651.8507959491,-32265.2887618866,-1386.56203406247
23901,2.31769341062754,0,0.0388660721620545,0,0.0499981015454978,0,12,1.0390956007177,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,5.07268072105944,1.8265064493753,441.302376566455,0.338192733905744,0,-33652.6497033627,-32262.9996831673,-1389.65002019539
24001,2.31769341062754,0,0.0388660721620545,0,0.0499981015454978,0,12,1.0390956007177,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,5.07268072105944,1.8265064493753,441.302376566455,0.338192733905744,0,-33650.1862160254,-32262.3532696165,-1387.83294640894
24101,2.32473210953176,0,0.0388660721620545,0,0.0499981015454978,0,12,1.0390956007177,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,5.07268072105944,1.8265064493753,441.302376566455,0.338192733905744,0,-33654.7912526664,-32263.1060257189,-1391.68522694753
24201,2.32473210953176,0,0.0388660721620545,0,0.0499981015454978,0,12,1.0390956007177,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,5.07268072105944,1.8265064493753,441.302376566455,0.338192733905744,0,-33665.0539778793,-32276.1098445815,-1388.94413329776
24301,2.32473210953176,0,0.0388660721620545,0,0.0499981015454978,0,12,1.0390956007177,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,5.07268072105944,1.8265064493753,441.302376566455,0.338192733905744,0,-33660.9559077919,-32277.409177503,-1383.54673028886
24401,2.32473210953176,0,0.0387387818098068,0,0.0499981015454978,0,12,1.0390956007177,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,5.07268072105944,1.8265064493753,442.006855504588,0.343915276208427,0,-33657.196482963,-32275.6175080978,-1381.57897486523
24501,2.32473210953176,0,0.0387387818098068,0,0.0499981015454978,0,12,1.0390956007177,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,5.07268072105944,1.8265064493753,442.006855504588,0.343915276208427,0,-33656.4172087961,-32277.9271900007,-1378.49001879543
24601,2.32473210953176,0,0.0387387818098068,0,0.0499981015454978,0,12,1.0390956007177,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,5.07268072105944,1.8265064493753,443.243026616983,0.343915276208427,0,-33650.423850891,-32271.1760016721,-1379.24784921894
24701,2.33113767039031,0,0.0387387818098068,0,0.0499981015454978,0,12,1.0390956007177,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,5.07268072105944,1.8265064493753,443.243026616983,0.343915276208427,0,-33650.8977782065,-32270.950765215,-1379.94701299151
24801,2.33113767039031,0,0.0387387818098068,0,0.0499981015454978,0,12,1.0390956007177,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,5.07268072105944,1.8265064493753,443.243026616983,0.343915276208427,0,-33645.114495767,-32268.4440818057,-1376.67041396131
24901,2.33113767039031,0,0.0387387818098068,0,0.0499981015454978,0,12,1.0390956007177,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,5.07268072105944,1.8265064493753,443.243026616983,0.343915276208427,0,-33639.1809459816,-32264.0646987764,-1375.11624720523
25001,2.33113767039031,0,0.0387387818098068,0,0.0499981015454978,0,12,1.0390956007177,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,5.07268072105944,1.8265064493753,441.381416493096,0.351755845018197,0,-33638.8213983508,-32262.9603189845,-1375.86107936627
25101,2.33113767039031,0,0.0387387818098068,0,0.0499981015454978,0,12,1.0390956007177,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,5.07268072105944,1.8265064493753,441.381416493096,0.351755845018197,0,-33641.9587594042,-32265.0722775499,-1376.88648185432
25201,2.32781981807202,0,0.0387387818098068,0,0.0499981015454978,0,12,1.0390956007177,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,5.07268072105944,1.8265064493753,441.381416493096,0.351755845018197,0,-33639.9119565308,-32262.5866408046,-1377.32531572626
25301,2.32781981807202,0,0.0387387818098068,0,0.0499981015454978,0,12,1.0390956007177,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,5.07268072105944,1.8265064493753,441.381416493096,0.351755845018197,0,-33642.0750114035,-32267.4261763435,-1374.64883506002
25401,2.32840022146702,0,0.0387387818098068,0,0.0499981015454978,0,12,1.0390956007177,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,5.07268072105944,1.8265064493753,441.381416493096,0.351755845018197,0,-33641.9644686802,-32267.621412916,-1374.34305576416
25501,2.32840022146702,0,0.0387387818098068,0,0.0499981015454978,0,12,1.0390956007177,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,5.07268072105944,1.8265064493753,441.381416493096,0.351755845018197,0,-33642.4251488174,-32271.0995486848,-1371.32560013259
25601,2.32837607078254,0,0.0387387818098068,0,0.0499981015454978,0,12,1.0390956007177,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,5.07268072105944,1.8265064493753,441.961003211327,0.351755845018197,0,-33637.3023987037,-32266.1901300215,-1371.11226868218
25701,2.32837607078254,0,0.0387387818098068,0,0.0499981015454978,0,12,1.05056214204524,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,5.07268072105944,1.8265064493753,441.961003211327,0.351755845018197,0,-33639.88521556,-32273.7379099956,-1366.14730556441
25801,2.32837607078254,0,0.0387387818098068,0,0.0499981015454978,0,12,1.05056214204524,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,5.07268072105944,1.8265064493753,441.961003211327,0.352260935339145,0,-33649.530779766,-32277.4971244247,-1372.03365534128
25901,2.32837607078254,0,0.0387387818098068,0,0.0499981015454978,0,12,1.05056214204524,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,5.07268072105944,1.8265064493753,441.961003211327,0.352260935339145,0,-33641.7955416987,-32272.041991383,-1369.75355031567
26001,2.32837607078254,0,0.0387387818098068,0,0.0499981015454978,0,12,1.05056214204524,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,5.07268072105944,1.8265064493753,441.961003211327,0.352260935339145,0,-33630.8651270663,-32270.0240058375,-1360.84112122879
26101,2.32837607078254,0,0.0387387818098068,0,0.0499981015454978,0,12,1.05056214204524,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,5.07268072105944,1.8265064493753,437.539603793994,0.352260935339145,0,-33631.0855810698,-32269.4378947924,-1361.6476862774
26201,2.32471501342952,0,0.0384106220351532,0,0.0499981015454978,0,12,1.05056214204524,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,5.07268072105944,1.8265064493753,443.598376447335,0.352260935339145,0,-33627.106025058,-32266.0770415098,-1361.02898354824
26301,2.32471501342952,0,0.0384106220351532,0,0.0499981015454978,0,12,1.05056214204524,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,5.07268072105944,1.8265064493753,439.775455649942,0.352260935339145,0,-33631.2566103958,-32267.4755726368,-1363.781037759
26401,2.32471501342952,0,0.0384106220351532,0,0.0499981015454978,0,12,1.05056214204524,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,5.07268072105944,1.8265064493753,439.465064508841,0.352260935339145,0,-33640.2997295403,-32270.4118152073,-1369.88791433299
26501,2.32471501342952,0,0.0384106220351532,0,0.0499981015454978,0,12,1.05056214204524,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,5.07268072105944,1.8265064493753,436.658827355132,0.352260935339145,0,-33640.8038444823,-32268.1647749187,-1372.63906956353
26601,2.32471501342952,0,0.0384106220351532,0,0.0499981015454978,0,12,1.05056214204524,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,5.07268072105944,1.8265064493753,442.173768347129,0.352260935339145,0,-33633.783450472,-32265.4797013498,-1368.30374912225
26701,2.31768512818962,0,0.0376247831759975,0,0.0499981015454978,0,12,1.05056214204524,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,5.07268072105944,1.8265064493753,442.173768347129,0.352260935339145,0,-33635.5848680251,-32266.7395441508,-1368.8453238743
26801,2.31768512818962,0,0.0376247831759975,0,0.0499981015454978,0,12,1.05056214204524,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,5.07268072105944,1.8265064493753,441.554568335414,0.352260935339145,0,-33640.2234973567,-32262.8529146161,-1377.37058274058
26901,2.31768512818962,0,0.0376247831759975,0,0.0499981015454978,0,12,1.05056214204524,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,5.07268072105944,1.8265064493753,441.762639861554,0.352260935339145,0,-33647.9099901145,-32267.4137967014,-1380.49619341315
27001,2.31768512818962,0,0.0376247831759975,0,0.0499981015454978,0,12,1.05056214204524,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,5.07268072105944,1.8265064493753,441.762639861554,0.352260935339145,0,-33654.8043656529,-32270.9891720173,-1383.81519363561
27101,2.31768512818962,0,0.0376247831759975,0,0.0499981015454978,0,12,1.05056214204524,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,5.07268072105944,1.8265064493753,441.762639861554,0.343641662788577,0,-33642.9373640334,-32266.6575919799,-1376.27977205353
27201,2.31768512818962,0,0.0376247831759975,0,0.0499981015454978,0,12,1.05056214204524,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,5.07268072105944,1.81647230032831,441.762639861554,0.343641662788577,0,-33634.4525476981,-32261.0025428485,-1373.4500048496
27301,2.31768512818962,0,0.0376247831759975,0,0.0499981015454978,0,12,1.05056214204524,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,5.07268072105944,1.81647230032831,447.565179714002,0.343641662788577,0,-33628.0271055326,-32254.5913511771,-1373.43575435559
27401,2.31768512818962,0,0.0376247831759975,0,0.0499981015454978,0,12,1.05056214204524,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,5.07268072105944,1.81647230032831,448.503480292857,0.343641662788577,0,-33622.5748409019,-32252.5054751087,-1370.06936579319
27501,2.31768512818962,0,0.0376247831759975,0,0.0499981015454978,0,12,1.05056214204524,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,5.07268072105944,1.81647230032831,446.239567524754,0.343641662788577,0,-33622.2719888096,-32246.9703925383,-1375.30159627131
27601,2.31768512818962,0,0.0382778865192086,0,0.0499981015454978,0,12,1.05056214204524,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,5.07268072105944,1.81647230032831,446.239567524754,0.343641662788577,0,-33626.3241906291,-32249.7172636719,-1376.60692695723
27701,2.32337587568909,0,0.0382778865192086,0,0.0499981015454978,0,12,1.03979952051304,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,5.07268072105944,1.81647230032831,446.239567524754,0.347972088300157,0,-33625.2263839487,-32245.9645859804,-1379.26179796831
27801,2.32337587568909,0,0.0382778865192086,0,0.0499981015454978,0,12,1.03979952051304,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,5.07268072105944,1.81647230032831,449.455784144812,0.347972088300157,0,-33623.9705045383,-32244.9635262108,-1379.00697832746
27901,2.32337587568909,0,0.0382778865192086,0,0.0499981015454978,0,12,1.03979952051304,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,5.07268072105944,1.81647230032831,444.185815984384,0.347972088300157,0,-33629.8872683727,-32253.9736844589,-1375.91358391385
28001,2.32607931531966,0,0.0382778865192086,0,0.0499981015454978,0,12,1.03035356965847,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,5.07268072105944,1.81647230032831,444.185815984384,0.338463478263002,0,-33621.5008673616,-32249.8016312416,-1371.69923612007
28101,2.32395384851843,0,0.0382778865192086,0,0.0499981015454978,0,12,1.04080746416002,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,5.07268072105944,1.81647230032831,444.185815984384,0.345500715468079,0,-33615.3544492999,-32244.5537194791,-1370.80072982075
28201,2.32395384851843,0,0.0382778865192086,0,0.0499981015454978,0,12,1.04080746416002,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,5.07268072105944,1.81647230032831,453.151686070487,0.345500715468079,0,-33615.7904000122,-32239.5848580664,-1376.20554194577
28301,2.31632964722812,0,0.0382778865192086,0,0.0499981015454978,0,12,1.04080746416002,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,5.07268072105944,1.81647230032831,453.151686070487,0.345500715468079,0,-33614.5455928911,-32241.5699690818,-1372.97562380936
28401,2.31632964722812,0,0.0382778865192086,0,0.0499981015454978,0,12,1.04080746416002,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,5.07268072105944,1.81647230032831,453.151686070487,0.345500715468079,0,-33613.1815166151,-32240.5076648169,-1372.67385179813
28501,2.31632964722812,0,0.0371475353511051,0,0.0499981015454978,0,12,1.04080746416002,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,5.07268072105944,1.81647230032831,453.151686070487,0.345500715468079,0,-33614.3531060584,-32240.8865732728,-1373.46653278569
28601,2.31632964722812,0,0.0371475353511051,0,0.0499981015454978,0,12,1.04080746416002,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,5.07268072105944,1.81647230032831,451.277189282701,0.345500715468079,0,-33617.1423966906,-32243.8335779841,-1373.30881870651
28701,2.31632964722812,0,0.0371475353511051,0,0.0499981015454978,0,12,1.04080746416002,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,5.07268072105944,1.81647230032831,445.083090849221,0.345500715468079,0,-33615.0969731698,-32243.3384453546,-1371.75852781519
28801,2.31272563524544,0,0.0371475353511051,0,0.0499981015454978,0,12,1.04080746416002,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,5.07268072105944,1.81647230032831,445.083090849221,0.345500715468079,0,-33617.3259868708,-32244.3747472427,-1372.95123962807
28901,2.31272563524544,0,0.0371475353511051,0,0.0499981015454978,0,12,1.04080746416002,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,5.07268072105944,1.81647230032831,445.083090849221,0.345500715468079,0,-33615.1947815422,-32243.9239772931,-1371.2708042491
29001,2.32017784211784,0,0.0371475353511051,0,0.0501953131286428,0,12,1.04080746416002,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,5.07268072105944,1.81647230032831,445.083090849221,0.345500715468079,0,-33612.8304473877,-32243.0816067586,-1369.74884062909
29101,2.32886075973511,0,0.0371475353511051,0,0.0501953131286428,0,12,1.04080746416002,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,5.07268072105944,1.81647230032831,444.867704599165,0.344179896968417,0,-33614.9871618476,-32242.6605644217,-1372.32659742597
29201,2.32886075973511,0,0.0371475353511051,0,0.0501953131286428,0,12,1.04080746416002,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,5.07268072105944,1.81647230032831,444.27968102973,0.34133553016698,0,-33616.1953734037,-32243.6432693995,-1372.55210400418
29301,2.32886075973511,0,0.0371475353511051,0,0.0501953131286428,0,12,1.04080746416002,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,5.07268072105944,1.81647230032831,444.27968102973,0.34133553016698,0,-33615.0544224722,-32243.5726672684,-1371.48175520386
29401,2.32886075973511,0,0.0371475353511051,0,0.0501953131286428,0,12,1.04080746416002,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,5.07268072105944,1.81647230032831,447.787310322747,0.34133553016698,0,-33619.3592259314,-32248.3390575171,-1371.02016841426
29501,2.32886075973511,0,0.0371475353511051,0,0.0501953131286428,0,12,1.04080746416002,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,5.07268072105944,1.81647230032831,447.787310322747,0.34133553016698,0,-33619.5634126274,-32249.1619469423,-1370.4014656851
29601,2.32886075973511,0,0.0371475353511051,0,0.0501953131286428,0,12,1.04080746416002,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,5.07268072105944,1.81647230032831,447.787310322747,0.34133553016698,0,-33620.817694905,-32248.3608098477,-1372.45688505732
29701,2.32886075973511,0,0.0371475353511051,0,0.0501953131286428,0,12,1.04080746416002,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,5.07268072105944,1.81647230032831,447.787310322747,0.34133553016698,0,-33620.0095824694,-32247.5853796661,-1372.42420280333
29801,2.32886075973511,0,0.0371475353511051,0,0.0501953131286428,0,12,1.04080746416002,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,5.07268072105944,1.81647230032831,448.899833578616,0.34133553016698,0,-33620.2910873507,-32247.4162611193,-1372.87482623136
29901,2.32886075973511,0,0.0371475353511051,0,0.0501953131286428,0,12,1.04080746416002,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,5.07268072105944,1.81647230032831,447.029679524712,0.34133553016698,0,-33615.9384246983,-32242.0566446309,-1373.88178006742
30001,2.32886075973511,0,0.0371475353511051,0,0.0501953131286428,0,12,1.04080746416002,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,5.07268072105944,1.81647230032831,447.029679524712,0.34133553016698,0,-33610.7694562896,-32234.4290703656,-1376.34038592398
30101,2.32886075973511,0,0.0371475353511051,0,0.0501953131286428,0,12,1.04080746416002,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,5.07268072105944,1.81647230032831,446.945667732507,0.34133553016698,0,-33609.2500893611,-32235.7443052505,-1373.50578411057
30201,2.32886075973511,0,0.0371475353511051,0,0.0501953131286428,0,12,1.04080746416002,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,5.07268072105944,1.81647230032831,446.945667732507,0.34133553016698,0,-33607.7179011319,-32237.5358969377,-1370.18200419414
30301,2.32886075973511,0,0.0371475353511051,0,0.0501895293127746,0,12,1.04080746416002,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,5.07268072105944,1.81647230032831,446.427793498151,0.34133553016698,0,-33603.5870543315,-32231.5286618224,-1372.05839250906
30401,2.32886075973511,0,0.0371475353511051,0,0.0501895293127746,0,12,1.04080746416002,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,5.07268072105944,1.81647230032831,446.427793498151,0.34133553016698,0,-33612.0821465798,-32233.584532024,-1378.49761455587
30501,2.32044327743351,0,0.0371475353511051,0,0.0501895293127746,0,12,1.04080746416002,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,5.07268072105944,1.81647230032831,446.427793498151,0.341991463825107,0,-33624.5656777962,-32243.8467869279,-1380.71889086834
30601,2.32044327743351,0,0.0371475353511051,0,0.0501895293127746,0,12,1.04059345147107,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,5.07268072105944,1.81647230032831,446.427793498151,0.341991463825107,0,-33621.2565562367,-32244.4171835715,-1376.83937266522
30701,2.32044327743351,0,0.0371475353511051,0,0.0501895293127746,0,12,1.04059345147107,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,5.07268072105944,1.81647230032831,446.427793498151,0.335739496306051,0,-33622.4520865915,-32245.9525141023,-1376.49957248928
30801,2.32044327743351,0,0.0371475353511051,0,0.0501895293127746,0,12,1.04059345147107,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,5.07268072105944,1.81647230032831,447.246772842482,0.335739496306051,0,-33624.3734192635,-32248.9421095876,-1375.43130967591
30901,2.32044327743351,0,0.0371475353511051,0,0.0501895293127746,0,12,1.04059345147107,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,5.07268072105944,1.81647230032831,446.640314999968,0.335739496306051,0,-33615.7782906313,-32244.1358787456,-1371.64241188573
31001,2.32044327743351,0,0.0371475353511051,0,0.0501895293127746,0,12,1.04059345147107,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,5.07268072105944,1.81647230032831,446.640314999968,0.335739496306051,0,-33620.8662391895,-32249.3512078794,-1371.51503131008
31101,2.32044327743351,0,0.0371475353511051,0,0.0501895293127746,0,12,1.04059345147107,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,5.07268072105944,1.81647230032831,444.309789454565,0.335739496306051,0,-33621.0009692627,-32249.4859379527,-1371.51503131008
31201,2.32044327743351,0,0.0371475353511051,0,0.0501895293127746,0,12,1.04059345147107,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,5.07268072105944,1.81647230032831,451.234837435186,0.335739496306051,0,-33636.3282545695,-32270.442558189,-1365.88569638053
31301,2.32044327743351,0,0.0371475353511051,0,0.0501895293127746,0,12,1.04059345147107,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,5.06820464506745,1.81647230032831,450.741577311419,0.34325892864028,0,-33632.8667804889,-32266.9265716437,-1365.94020884516
31401,2.32044327743351,0,0.0371475353511051,0,0.0501895293127746,0,12,1.04059345147107,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,5.06820464506745,1.81647230032831,450.741577311419,0.34325892864028,0,-33630.3917401064,-32262.2166757595,-1368.17506434691
31501,2.32044327743351,0,0.0371475353511051,0,0.0501895293127746,0,12,1.04059345147107,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,5.06820464506745,1.81647230032831,452.470092056319,0.352651924237143,0,-33633.8378276608,-32264.9555261842,-1368.88230147657
31601,2.32669049631804,0,0.0371475353511051,0,0.0501895293127746,0,12,1.04059345147107,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,5.06820464506745,1.81647230032831,452.640584926121,0.352651924237143,0,-33633.0010550447,-32263.2284751562,-1369.77257988849
31701,2.32260632608086,0,0.0371475353511051,0,0.0501895293127746,0,12,1.04059345147107,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,5.06820464506745,1.81647230032831,450.970519334078,0.352651924237143,0,-33640.8242376409,-32272.2935191281,-1368.53071851284
31801,2.32260632608086,0,0.0371475353511051,0,0.0501895293127746,0,12,1.04059345147107,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,5.06820464506745,1.81647230032831,450.970519334078,0.352651924237143,0,-33641.5855460423,-32275.8372726931,-1365.74827334924
31901,2.32260632608086,0,0.0371475353511051,0,0.0501895293127746,0,12,1.03495169256348,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,5.06820464506745,1.81647230032831,450.970519334078,0.352651924237143,0,-33634.5136487283,-32271.2985557272,-1363.21509300117
32001,2.32260632608086,0,0.0371475353511051,0,0.0501895293127746,0,12,1.03495169256348,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,5.06820464506745,1.81647230032831,449.116370594129,0.352651924237143,0,-33634.6904173541,-32271.454059281,-1363.23635807309
32101,2.32260632608086,0,0.0364129888964817,0,0.0501895293127746,0,12,1.03495169256348,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,5.06820464506745,1.81647230032831,446.948677860201,0.352651924237143,0,-33633.0599640064,-32268.6822448666,-1364.37771913977
32201,2.32260632608086,0,0.0364129888964817,0,0.0501895293127746,0,12,1.03495169256348,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,5.06820464506745,1.81647230032831,446.956219291315,0.352651924237143,0,-33632.2484753333,-32268.1215505917,-1364.12692474163
32301,2.3280718980357,0,0.0364667609008029,0,0.0501895293127746,0,12,1.03495169256348,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,5.06820464506745,1.81647230032831,450.392490392551,0.352651924237143,0,-33632.759854618,-32267.5737366083,-1365.18611800972
32401,2.3280718980357,0,0.0364667609008029,0,0.0501895293127746,0,12,1.03495169256348,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,5.06820464506745,1.81647230032831,447.788901254535,0.352651924237143,0,-33626.2966956268,-32257.8527258268,-1368.44396980008
