sampno,mu,mu_short,tau,wane,sigma1,sigma2,MAX_TITRE,error,alpha,beta,kappa,t_change,boost_limit,gradient,titre_dependent,wane_type,mu_mean,mu_sd,rho_mean,rho_sd,vac_flag,mu_LN,sigma_LN,alpha_LN,sigma1_vac,sigma2_vac,lnlike,likelihood,prior_prob
22401,2.49107791762799,0,0.0673408589349128,0,0.0461563154123724,0,12,1.06451491080225,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,4.18411080026999,1.56476352736354,268.790481798351,0.356380739645101,0,-34061.0930483285,-32711.3450647222,-1349.74798360636
22501,2.49107791762799,0,0.0673408589349128,0,0.0461563154123724,0,12,1.06451491080225,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,4.18411080026999,1.56476352736354,268.790481798351,0.356380739645101,0,-34062.2622177723,-32709.9493221513,-1352.31289562103
22601,2.49107791762799,0,0.0673408589349128,0,0.0461563154123724,0,12,1.06451491080225,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,4.18411080026999,1.56476352736354,268.790481798351,0.360031798011623,0,-34057.8515341649,-32703.8200963375,-1354.03143782739
22701,2.49107791762799,0,0.0673408589349128,0,0.0461563154123724,0,12,1.06451491080225,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,4.18411080026999,1.56476352736354,268.790481798351,0.360031798011623,0,-34060.5924492348,-32706.8213262726,-1353.77112296221
22801,2.49107791762799,0,0.0673408589349128,0,0.0461563154123724,0,12,1.0529762984952,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,4.18411080026999,1.56476352736354,268.790481798351,0.360031798011623,0,-34052.1873848683,-32699.9896178954,-1352.19776697292
22901,2.49107791762799,0,0.0673408589349128,0,0.0461563154123724,0,12,1.0529762984952,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,4.18411080026999,1.56476352736354,268.790481798351,0.360031798011623,0,-34058.3348943965,-32706.3566630005,-1351.97823139598
23001,2.49107791762799,0,0.0673408589349128,0,0.0461563154123724,0,12,1.0529762984952,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,4.18411080026999,1.56476352736354,267.195064434781,0.360031798011623,0,-34059.3330911592,-32713.0417548828,-1346.2913362764
23101,2.49107791762799,0,0.0673408589349128,0,0.0461563154123724,0,12,1.0529762984952,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,4.18411080026999,1.56476352736354,267.195064434781,0.360031798011623,0,-34056.7901746205,-32710.1164567298,-1346.67371789077
23201,2.49107791762799,0,0.0673408589349128,0,0.0461563154123724,0,12,1.0529762984952,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,4.18411080026999,1.56476352736354,264.635229995474,0.360031798011623,0,-34056.653360184,-32711.2617124279,-1345.39164775613
23301,2.50644097626209,0,0.0673408589349128,0,0.0461563154123724,0,12,1.0529762984952,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,4.18411080026999,1.56476352736354,264.635229995474,0.361638142983429,0,-34055.5464192154,-32708.7178766549,-1346.82854256048
23401,2.50644097626209,0,0.0673408589349128,0,0.0462177934357897,0,12,1.0529762984952,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,4.18411080026999,1.56476352736354,267.54491131287,0.365939540874679,0,-34057.1811301359,-32710.0596606373,-1347.12146949858
23501,2.50644097626209,0,0.067154570298735,0,0.0462177934357897,0,12,1.0529762984952,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,4.18411080026999,1.55528391804546,267.54491131287,0.365939540874679,0,-34055.5883075258,-32706.990800247,-1348.59750727873
23601,2.50644097626209,0,0.067154570298735,0,0.0462177934357897,0,12,1.0529762984952,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,4.18411080026999,1.55528391804546,267.54491131287,0.365939540874679,0,-34054.854580847,-32710.1134904585,-1344.74109038847
23701,2.50644097626209,0,0.067154570298735,0,0.0462177934357897,0,12,1.0529762984952,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,4.18411080026999,1.55528391804546,267.509994655847,0.366224385059904,0,-34050.2815466986,-32710.2693239738,-1340.01222272484
23801,2.49272253643721,0,0.067154570298735,0,0.0462177934357897,0,12,1.0529762984952,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,4.18411080026999,1.55528391804546,273.168112989515,0.366224385059904,0,-34047.7928240654,-32710.3947073833,-1337.39811668205
23901,2.49509447012097,0,0.067154570298735,0,0.0462177934357897,0,12,1.0529762984952,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,4.18411080026999,1.55528391804546,273.478245805017,0.366224385059904,0,-34046.9270262716,-32710.2849974121,-1336.64202885948
24001,2.49509447012097,0,0.067154570298735,0,0.0462177934357897,0,12,1.0529762984952,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,4.18411080026999,1.55528391804546,273.478245805017,0.366224385059904,0,-34048.0653714945,-32709.8814050398,-1338.18396645469
24101,2.49509447012097,0,0.067154570298735,0,0.0462177934357897,0,12,1.0529762984952,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,4.18411080026999,1.55528391804546,273.478245805017,0.366224385059904,0,-34045.1569876056,-32711.3446310752,-1333.8123565304
24201,2.4905291814357,0,0.067154570298735,0,0.0462177934357897,0,12,1.0529762984952,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,4.18411080026999,1.55528391804546,273.478245805017,0.366224385059904,0,-34054.1494596951,-32718.1367354963,-1336.0127241988
24301,2.4905291814357,0,0.067154570298735,0,0.0462177934357897,0,12,1.0529762984952,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,4.18411080026999,1.55528391804546,274.460120918229,0.366224385059904,0,-34050.5947585516,-32713.9810056306,-1336.61375292104
24401,2.4905291814357,0,0.067154570298735,0,0.0462177934357897,0,12,1.0529762984952,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,4.18411080026999,1.55528391804546,274.460120918229,0.366224385059904,0,-34051.3350005155,-32716.0521346189,-1335.28286589657
24501,2.4905291814357,0,0.067154570298735,0,0.0462177934357897,0,12,1.0529762984952,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,4.18411080026999,1.55528391804546,274.460120918229,0.366224385059904,0,-34046.6925532665,-32710.6569181975,-1336.03563506901
24601,2.4905291814357,0,0.067154570298735,0,0.0462177934357897,0,12,1.0529762984952,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,4.18411080026999,1.55528391804546,276.049893070012,0.366224385059904,0,-34039.1329285703,-32706.9569554836,-1332.17597308672
24701,2.49288691021502,0,0.067154570298735,0,0.0462177934357897,0,12,1.0529762984952,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,4.18411080026999,1.55528391804546,276.049893070012,0.366224385059904,0,-34026.3820076015,-32700.5175475114,-1325.86446009016
24801,2.49288691021502,0,0.067154570298735,0,0.0462177934357897,0,12,1.0529762984952,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,4.18411080026999,1.55528391804546,276.049893070012,0.366224385059904,0,-34021.7071892381,-32690.7083469902,-1330.9988422479
24901,2.49288691021502,0,0.067154570298735,0,0.0462177934357897,0,12,1.0529762984952,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,4.18411080026999,1.55528391804546,270.812835777178,0.360676048125606,0,-34022.1292757923,-32690.0490395474,-1332.0802362449
25001,2.49288691021502,0,0.067154570298735,0,0.0462177934357897,0,12,1.0529762984952,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,4.18411080026999,1.5618425947614,270.812835777178,0.360676048125606,0,-34023.2511895711,-32690.0329610358,-1333.21822853533
25101,2.49288691021502,0,0.067154570298735,0,0.0462177934357897,0,12,1.0529762984952,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,4.18411080026999,1.5618425947614,270.812835777178,0.360676048125606,0,-34022.4674246703,-32694.8423554952,-1327.62506917518
25201,2.49288691021502,0,0.067154570298735,0,0.0462177934357897,0,12,1.0529762984952,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,4.18411080026999,1.5618425947614,270.812835777178,0.360676048125606,0,-34027.9907352332,-32699.0242631209,-1328.96647211226
25301,2.49288691021502,0,0.067154570298735,0,0.0462177934357897,0,12,1.0529762984952,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,4.18411080026999,1.5618425947614,276.369142276235,0.386215663293842,0,-34034.6301551155,-32701.3766681926,-1333.25348692292
25401,2.49288691021502,0,0.067154570298735,0,0.0462177934357897,0,12,1.0529762984952,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,4.18411080026999,1.5618425947614,271.713181468658,0.386215663293842,0,-34034.9185229268,-32699.5246839451,-1335.39383898164
25501,2.49288691021502,0,0.067154570298735,0,0.0462177934357897,0,12,1.0529762984952,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,4.18411080026999,1.5618425947614,271.713181468658,0.365919073189143,0,-34030.4783527802,-32695.9927090833,-1334.48564369698
25601,2.49288691021502,0,0.067154570298735,0,0.0462177934357897,0,12,1.0529762984952,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,4.18411080026999,1.5618425947614,271.713181468658,0.365919073189143,0,-34027.91187583,-32688.6126110146,-1339.29926481538
25701,2.48051809538156,0,0.067154570298735,0,0.0462177934357897,0,12,1.0529762984952,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,4.18411080026999,1.5618425947614,271.713181468658,0.365919073189143,0,-34034.7863767663,-32698.1886070358,-1336.59776973046
25801,2.48051809538156,0,0.067154570298735,0,0.0462177934357897,0,12,1.0529762984952,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,4.18411080026999,1.5618425947614,269.919503643177,0.365919073189143,0,-34031.9615693258,-32696.1275322808,-1335.83403704505
25901,2.48051809538156,0,0.067154570298735,0,0.0462177934357897,0,12,1.0529762984952,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,4.18411080026999,1.5618425947614,269.588836538605,0.365919073189143,0,-34026.8175136848,-32694.162266486,-1332.65524719877
26001,2.48051809538156,0,0.067154570298735,0,0.0462177934357897,0,12,1.0529762984952,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,4.18411080026999,1.5618425947614,269.588836538605,0.365919073189143,0,-34027.3459908126,-32691.6964207072,-1335.64957010539
26101,2.48081804029644,0,0.067154570298735,0,0.0462177934357897,0,12,1.0529762984952,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,4.18411080026999,1.5618425947614,272.09050306119,0.365919073189143,0,-34024.4604415723,-32687.0896960927,-1337.37074547968
26201,2.48081804029644,0,0.0670769403944723,0,0.0462177934357897,0,12,1.0529762984952,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,4.18411080026999,1.5618425947614,272.09050306119,0.365919073189143,0,-34018.2965423185,-32682.6726423275,-1335.623899991
26301,2.48081804029644,0,0.0670769403944723,0,0.0462177934357897,0,12,1.0529762984952,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,4.18411080026999,1.5618425947614,272.09050306119,0.365919073189143,0,-34023.7553478906,-32684.7338439072,-1339.02150398344
26401,2.48081804029644,0,0.0670769403944723,0,0.0462177934357897,0,12,1.0529762984952,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,4.18411080026999,1.5618425947614,272.09050306119,0.365919073189143,0,-34024.2169644042,-32691.2196090999,-1332.99735530436
26501,2.50019669439644,0,0.0670769403944723,0,0.0462177934357897,0,12,1.0529762984952,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,4.18411080026999,1.5618425947614,272.09050306119,0.365919073189143,0,-34026.5922592323,-32693.5938942034,-1332.99836502892
26601,2.50019669439644,0,0.0670769403944723,0,0.0462177934357897,0,12,1.0529762984952,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,4.18411080026999,1.5618425947614,268.796541215852,0.365919073189143,0,-34022.6206339455,-32685.3992263605,-1337.22140758495
26701,2.50019669439644,0,0.0670769403944723,0,0.0462177934357897,0,12,1.0529762984952,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,4.18411080026999,1.5618425947614,269.422841747291,0.365919073189143,0,-34025.6997288923,-32686.1035282801,-1339.59620061221
26801,2.50019669439644,0,0.0670769403944723,0,0.0462177934357897,0,12,1.0529762984952,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,4.18411080026999,1.5618425947614,269.422841747291,0.365919073189143,0,-34024.5294787113,-32689.6562953009,-1334.8731834104
26901,2.49722357299179,0,0.0670769403944723,0,0.0462177934357897,0,12,1.0529762984952,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,4.18411080026999,1.5618425947614,269.422841747291,0.365919073189143,0,-34026.4103569749,-32691.573847701,-1334.83650927382
27001,2.49722357299179,0,0.0670769403944723,0,0.0462177934357897,0,12,1.0529762984952,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,4.18411080026999,1.5618425947614,268.629443645477,0.365919073189143,0,-34022.8067925513,-32692.7491395699,-1330.05765298137
27101,2.49722357299179,0,0.0670769403944723,0,0.0462177934357897,0,12,1.0529762984952,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,4.18411080026999,1.5618425947614,268.671875889413,0.365919073189143,0,-34015.243199991,-32684.4933490009,-1330.74985099002
27201,2.49722357299179,0,0.0670769403944723,0,0.0462177934357897,0,12,1.0529762984952,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,4.18411080026999,1.5618425947614,269.13317060098,0.365919073189143,0,-34010.5528319458,-32682.8075367209,-1327.74529522488
27301,2.49722357299179,0,0.0670769403944723,0,0.0462177934357897,0,12,1.0529762984952,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,4.18411080026999,1.5618425947614,269.13317060098,0.365919073189143,0,-34004.2568784804,-32683.8713849655,-1320.38549351483
27401,2.49722357299179,0,0.0670769403944723,0,0.0462177934357897,0,12,1.0529762984952,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,4.18411080026999,1.5618425947614,269.13317060098,0.365919073189143,0,-34004.8583244705,-32682.8937714049,-1321.96455306559
27501,2.49722357299179,0,0.0670769403944723,0,0.0462177934357897,0,12,1.0529762984952,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,4.18411080026999,1.5618425947614,268.031268147752,0.365919073189143,0,-34004.4628049574,-32685.3887290995,-1319.07407585785
27601,2.49722357299179,0,0.0670769403944723,0,0.0462177934357897,0,12,1.0529762984952,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,4.18411080026999,1.5618425947614,268.029095209204,0.365919073189143,0,-34007.3220252831,-32688.9522368706,-1318.36978841245
27701,2.49722357299179,0,0.0670769403944723,0,0.0462177934357897,0,12,1.0529762984952,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,4.18411080026999,1.5618425947614,268.029095209204,0.365919073189143,0,-34005.5514639948,-32688.0199384592,-1317.53152553556
27801,2.49722357299179,0,0.0670769403944723,0,0.0462234413949773,0,12,1.0529762984952,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,4.18411080026999,1.5618425947614,268.029095209204,0.365919073189143,0,-33985.6469690457,-32670.7394646904,-1314.90750435532
27901,2.49722357299179,0,0.0670769403944723,0,0.0462234413949773,0,12,1.04823019949254,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,4.18411080026999,1.5618425947614,271.174193453044,0.365919073189143,0,-33989.9571370252,-32674.4927582375,-1315.46437878771
28001,2.49722357299179,0,0.0670769403944723,0,0.0462234413949773,0,12,1.04823019949254,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,4.18411080026999,1.5618425947614,271.174193453044,0.365919073189143,0,-33987.8387901613,-32675.367204765,-1312.47158539633
28101,2.49722357299179,0,0.0670769403944723,0,0.0462234413949773,0,12,1.04823019949254,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,4.18411080026999,1.5618425947614,271.174193453044,0.365919073189143,0,-33991.0878736858,-32675.7065604647,-1315.38131322112
28201,2.49722357299179,0,0.0670769403944723,0,0.0462234413949773,0,12,1.04823019949254,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,4.18411080026999,1.5618425947614,269.313518004492,0.365919073189143,0,-33989.6692827699,-32678.443581772,-1311.22570099784
28301,2.49722357299179,0,0.0661603720881976,0,0.0462234413949773,0,12,1.04823019949254,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,4.18411080026999,1.5618425947614,269.313518004492,0.365919073189143,0,-33991.0985524434,-32675.3964937098,-1315.70205873357
28401,2.49722357299179,0,0.0661603720881976,0,0.0462234413949773,0,12,1.06719540501945,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,4.18411080026999,1.5618425947614,265.670203976333,0.374833959455136,0,-33983.1726831933,-32666.4065339863,-1316.76614920693
28501,2.49722357299179,0,0.0661603720881976,0,0.0462234413949773,0,12,1.06719540501945,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,4.18411080026999,1.5618425947614,265.670203976333,0.374833959455136,0,-33983.4969545792,-32668.9129829319,-1314.58397164727
28601,2.49722357299179,0,0.0661603720881976,0,0.0462234413949773,0,12,1.06719540501945,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,4.18411080026999,1.5618425947614,265.670203976333,0.374833959455136,0,-33981.5785160001,-32666.3784235867,-1315.20009241341
28701,2.49722357299179,0,0.0661603720881976,0,0.0462234413949773,0,12,1.06719540501945,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,4.18411080026999,1.5618425947614,265.670203976333,0.374833959455136,0,-33973.2906705832,-32662.1855576464,-1311.10511293679
28801,2.49722357299179,0,0.0653004907560535,0,0.0462234413949773,0,12,1.06719540501945,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,4.18411080026999,1.5618425947614,265.59982963372,0.374833959455136,0,-33980.6164565674,-32659.4993774534,-1321.11707911406
28901,2.49722357299179,0,0.0653004907560535,0,0.0462234413949773,0,12,1.06719540501945,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,4.18411080026999,1.56173674948513,260.497281840071,0.374833959455136,0,-33984.9031560667,-32660.1954840082,-1324.7076720585
29001,2.49722357299179,0,0.0653004907560535,0,0.0462234413949773,0,12,1.06719540501945,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,4.18411080026999,1.56173674948513,262.396964500658,0.374833959455136,0,-33977.9502873552,-32653.7680613768,-1324.18222597839
29101,2.49722357299179,0,0.0653004907560535,0,0.0462234413949773,0,12,1.06719540501945,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,4.18411080026999,1.56173674948513,262.396964500658,0.374833959455136,0,-33979.9275196939,-32654.7729390794,-1325.15458061453
29201,2.49722357299179,0,0.0653004907560535,0,0.0462234413949773,0,12,1.06719540501945,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,4.18411080026999,1.56173674948513,260.226453468203,0.374833959455136,0,-33983.1123475583,-32657.3761680315,-1325.73617952676
29301,2.49722357299179,0,0.0653004907560535,0,0.0462234413949773,0,12,1.06719540501945,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,4.18411080026999,1.56173674948513,260.226453468203,0.374833959455136,0,-33984.9791148377,-32657.9140585839,-1327.06505625374
29401,2.49722357299179,0,0.0653004907560535,0,0.0462234413949773,0,12,1.06719540501945,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,4.18411080026999,1.56173674948513,268.256368883885,0.374833959455136,0,-33988.9798555163,-32660.805630696,-1328.17422482028
29501,2.49722357299179,0,0.0656289687636308,0,0.0462234413949773,0,12,1.06719540501945,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,4.18411080026999,1.56173674948513,265.540151647292,0.374833959455136,0,-33987.0498472646,-32656.7252446884,-1330.32460257616
29601,2.49722357299179,0,0.0656289687636308,0,0.0462234413949773,0,12,1.06719540501945,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,4.18411080026999,1.56173674948513,265.540151647292,0.374833959455136,0,-33987.8725351087,-32662.7132754457,-1325.159259663
29701,2.49722357299179,0,0.0656289687636308,0,0.0462234413949773,0,12,1.06719540501945,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,4.18411080026999,1.56173674948513,265.540151647292,0.374833959455136,0,-33986.1109112641,-32663.6483588998,-1322.46255236432
29801,2.49722357299179,0,0.0656289687636308,0,0.0462234413949773,0,12,1.06719540501945,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,4.18411080026999,1.56173674948513,267.706378828734,0.374833959455136,0,-33984.5116646452,-32661.0617012676,-1323.44996337763
29901,2.49722357299179,0,0.0656289687636308,0,0.0462234413949773,0,12,1.06719540501945,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,4.18411080026999,1.56173674948513,266.170008084737,0.374833959455136,0,-33980.6664207709,-32657.3115196764,-1323.35490109448
30001,2.49722357299179,0,0.0656289687636308,0,0.0462234413949773,0,12,1.06719540501945,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,4.18411080026999,1.56173674948513,266.170008084737,0.374833959455136,0,-33974.7345883917,-32649.7329720272,-1325.00161636445
30101,2.49722357299179,0,0.0656289687636308,0,0.0462234413949773,0,12,1.06719540501945,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,4.18411080026999,1.56173674948513,266.170008084737,0.362208069462795,0,-33978.4939039384,-32647.2326861879,-1331.26121775057
30201,2.49722357299179,0,0.0656289687636308,0,0.0462234413949773,0,12,1.06719540501945,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,4.18411080026999,1.56173674948513,266.170008084737,0.368339549188968,0,-33976.236015276,-32648.3849490836,-1327.85106619238
30301,2.49722357299179,0,0.0656289687636308,0,0.0462234413949773,0,12,1.06719540501945,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,4.18411080026999,1.56173674948513,265.185914048925,0.368339549188968,0,-33980.7618835618,-32655.5132713952,-1325.24861216659
30401,2.49722357299179,0,0.0656289687636308,0,0.0462234413949773,0,12,1.06719540501945,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,4.18411080026999,1.56173674948513,267.454130831174,0.368339549188968,0,-33982.208435996,-32658.0189170173,-1324.1895189787
30501,2.49722357299179,0,0.0656289687636308,0,0.0462234413949773,0,12,1.06719540501945,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,4.18411080026999,1.56173674948513,264.319055317901,0.373079945235513,0,-33982.0497475643,-32654.4128023395,-1327.63694522481
30601,2.49722357299179,0,0.0656289687636308,0,0.0462234413949773,0,12,1.06719540501945,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,4.18411080026999,1.56173674948513,264.319055317901,0.373079945235513,0,-33980.3662935779,-32656.0461376603,-1324.32015591754
30701,2.49722357299179,0,0.0656289687636308,0,0.0462234413949773,0,12,1.06719540501945,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,4.18411080026999,1.56173674948513,265.75746780727,0.373079945235513,0,-33975.6455937125,-32651.398941684,-1324.24665202849
30801,2.49722357299179,0,0.0656289687636308,0,0.0462234413949773,0,12,1.06719540501945,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,4.18411080026999,1.56173674948513,265.75746780727,0.373079945235513,0,-33985.9121595034,-32661.9005503362,-1324.01160916719
30901,2.50457263085991,0,0.0656289687636308,0,0.0462234413949773,0,12,1.06719540501945,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,4.18411080026999,1.56173674948513,265.75746780727,0.373079945235513,0,-33984.8730264486,-32660.2995949952,-1324.57343145345
31001,2.50457263085991,0,0.0656289687636308,0,0.0462234413949773,0,12,1.06719540501945,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,4.18411080026999,1.56173674948513,265.75746780727,0.373079945235513,0,-33980.2354494716,-32658.3143584417,-1321.92109102984
31101,2.50370198171586,0,0.0656289687636308,0,0.0462234413949773,0,12,1.06719540501945,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,4.18411080026999,1.56173674948513,265.75746780727,0.373079945235513,0,-33983.4176514908,-32655.0363166605,-1328.38133483032
31201,2.50370198171586,0,0.0656289687636308,0,0.0462234413949773,0,12,1.06719540501945,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,4.18411080026999,1.56173674948513,265.418203361332,0.373079945235513,0,-33982.6206632206,-32649.9546045214,-1332.66605869918
31301,2.50370198171586,0,0.0655677203345113,0,0.0462234413949773,0,12,1.0645783257205,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,4.18411080026999,1.56173674948513,265.418203361332,0.373079945235513,0,-33978.8830922621,-32642.4290153625,-1336.45407689962
31401,2.50370198171586,0,0.0655677203345113,0,0.0462234413949773,0,12,1.0645783257205,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,4.18411080026999,1.56173674948513,265.418203361332,0.373079945235513,0,-33980.7119176916,-32642.5303673957,-1338.18155029591
31501,2.50370198171586,0,0.0655677203345113,0,0.0462234413949773,0,12,1.0645783257205,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,4.18411080026999,1.56173674948513,262.616314645856,0.373079945235513,0,-33981.8005707633,-32643.1376701184,-1338.66290064488
31601,2.50370198171586,0,0.0655677203345113,0,0.0462234413949773,0,12,1.0645783257205,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,4.18411080026999,1.56173674948513,262.616314645856,0.370876629867126,0,-33968.2610458284,-32633.7373660215,-1334.52367980688
31701,2.50370198171586,0,0.0651065414329059,0,0.0462234413949773,0,12,1.0645783257205,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,4.18411080026999,1.56173674948513,262.616314645856,0.370876629867126,0,-33962.9760485925,-32627.6212968706,-1335.35475172197
31801,2.50370198171586,0,0.0651065414329059,0,0.0462234413949773,0,12,1.0645783257205,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,4.18411080026999,1.56173674948513,262.616314645856,0.370876629867126,0,-33960.1931985314,-32624.9277970337,-1335.26540149773
31901,2.50370198171586,0,0.0651065414329059,0,0.0462234413949773,0,12,1.0645783257205,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,4.18411080026999,1.56173674948513,262.616314645856,0.370876629867126,0,-33952.4464137533,-32622.9395508138,-1329.50686293949
32001,2.50370198171586,0,0.0651065414329059,0,0.0462234413949773,0,12,1.0645783257205,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,4.18411080026999,1.56173674948513,262.616314645856,0.370876629867126,0,-33949.7534281332,-32624.4477234527,-1325.30570468046
32101,2.50370198171586,0,0.0651065414329059,0,0.0462234413949773,0,12,1.0645783257205,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,4.18411080026999,1.56173674948513,262.616314645856,0.370876629867126,0,-33951.2775879376,-32627.003538987,-1324.27404895059
