sampno,mu,mu_short,tau,wane,sigma1,sigma2,MAX_TITRE,error,alpha,beta,kappa,t_change,boost_limit,gradient,titre_dependent,wane_type,mu_mean,mu_sd,rho_mean,rho_sd,vac_flag,mu_vac,mu_short_vac,wane_vac,tau_prev_vac,sigma1_vac,sigma2_vac,lnlike,likelihood,prior_prob
6501,2.58839465294877,0,0.0378037990490497,0,0.0788933848677716,0,9,0.923881866274273,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,1,0.058654271805486,0,0,0,0.177068857766218,0,-1969.76992102462,-1339.37652713079,-630.393393893831
6601,2.56705033361407,0,0.0338326809448637,0,0.0783646599765902,0,9,0.881452640422939,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,1,0.0577075349545502,0,0,0,0.187492667584076,0,-2009.48806369337,-1359.24378763593,-650.244276057437
6701,2.55307553633338,0,0.0255298430669034,0,0.0774105002475324,0,9,0.937236789060199,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,1,0.0572714167190105,0,0,0,0.198071418596341,0,-1983.80313598644,-1372.39585749565,-611.40727849079
6801,2.50605182939887,0,0.0259983005986164,0,0.0776110045009225,0,9,0.877630128174251,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,1,0.0620043574088928,0,0,0,0.238188683343525,0,-1950.75826840946,-1340.03653636802,-610.721732041448
6901,2.5584052498564,0,0.0268878466386914,0,0.0780882801407896,0,9,0.900811544514779,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,1,0.0685293731574737,0,0,0,0.246456741098866,0,-1953.929007599,-1342.75195293178,-611.177054667227
7001,2.41774114095177,0,0.0195036828738836,0,0.0794633146607108,0,9,0.868953143957207,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,1,0.0707306797414881,0,0,0,0.201201172401052,0,-1935.02247605418,-1322.13431553863,-612.88816051555
7101,2.23245468596754,0,0.0158435454654728,0,0.0787365656133405,0,9,0.920894113066362,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,1,0.0799098147399077,0,0,0,0.256931266586474,0,-2034.82883386867,-1355.82376671782,-679.00506715085
7201,2.24010554422296,0,0.0204479801045324,0,0.076898488213991,0,9,0.922427515023066,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,1,0.0792807926517025,0,0,0,0.258905407197131,0,-2054.02737391578,-1357.82197612829,-696.205397787486
7301,2.24040694130197,0,0.0176240426537111,0,0.0782703234046312,0,9,0.871967831454324,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,1,0.0726088375029853,0,0,0,0.268105151314702,0,-1996.01071737905,-1317.75289673625,-678.2578206428
7401,2.1818126735311,0,0.0147665449551787,0,0.0804716558182587,0,9,0.816113747800836,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,1,0.081440955763121,0,0,0,0.240521886792898,0,-2049.63157278971,-1336.09678361074,-713.534789178979
7501,2.13940210583286,0,0.0109316236775352,0,0.0831260161786927,0,9,0.927280807877854,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,1,0.081440955763121,0,0,0,0.26629940284911,0,-2105.56195334197,-1361.76818007641,-743.793773265559
7601,2.12249476856271,0,0.0128418254068689,0,0.0831076139542397,0,9,0.901393900167882,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,1,0.0832542156854936,0,0,0,0.25701206553341,0,-2071.07985110251,-1307.13019165806,-763.949659444447
7701,2.13129215722514,0,0.0100849236212131,0,0.0820436150128205,0,9,0.863824944264785,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,1,0.0793892204074785,0,0,0,0.245664410148198,0,-2032.28950461766,-1306.90288432285,-725.386620294812
7801,2.10075086172142,0,0.00893608849884086,0,0.0819940360118091,0,9,0.866692113358992,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,1,0.0826481202821556,0,0,0,0.261358561874704,0,-2030.26330062888,-1293.40899538342,-736.85430524546
7901,2.14253757233574,0,0.011664701292993,0,0.0802001620903584,0,9,0.95629308315377,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,1,0.0672070808517406,0,0,0,0.201445496227094,0,-2080.56444520834,-1374.39745457064,-706.1669906377
8001,2.0918031784067,0,0.00659592291019991,0,0.0809209436691274,0,9,0.925678300031035,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,1,0.0829192973846285,0,0,0,0.221282441455217,0,-2016.95887088512,-1326.89734050826,-690.061530376853
8101,2.11761647863056,0,0.0121178983701659,0,0.0814583700346734,0,9,0.848603889591922,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,1,0.0741555230452319,0,0,0,0.208799912288994,0,-1996.82130374891,-1285.85941165983,-710.961892089085
8201,2.17352823072545,0,0.0110796124338466,0,0.0826430366696297,0,9,0.842689604370799,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,1,0.0749654188413165,0,0,0,0.211572919474003,0,-1991.1124928906,-1299.54336186606,-691.569131024544
8301,2.14109922545093,0,0.00572908907795907,0,0.0842908972134768,0,9,0.849090747155029,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,1,0.0759686872249188,0,0,0,0.240952035106693,0,-1959.93350272051,-1285.90546702207,-674.028035698437
8401,2.14109922545093,0,0.0138024062815522,0,0.0837917438724744,0,9,0.856520881921463,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,1,0.0749386606473532,0,0,0,0.198809043837802,0,-1952.88626650557,-1290.64617678188,-662.240089723685
8501,2.11466806731777,0,0.0137136909853183,0,0.0824201665284232,0,9,0.822958410566502,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,1,0.0751125237653476,0,0,0,0.209384603534263,0,-2004.40682036931,-1300.15251822963,-704.254302139678
8601,2.09571566475092,0,0.0184400983542227,0,0.0823726025656006,0,9,0.86621962879864,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,1,0.0838686610755474,0,0,0,0.192933003902852,0,-2035.91620199784,-1322.11939142302,-713.796810574825
8701,2.1504880912442,0,0.0235317551059164,0,0.0819359442137466,0,9,0.862965227094903,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,1,0.0704567320108111,0,0,0,0.200002247286636,0,-2049.21052543427,-1328.25110014661,-720.959425287654
8801,2.17471773504447,0,0.0152553683844252,0,0.082062058782264,0,9,0.85521882690044,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,1,0.0781824286416478,0,0,0,0.224937510166032,0,-2025.77456795941,-1316.28675908264,-709.487808876767
8901,2.07872926354653,0,0.00728537516312717,0,0.0822881091814062,0,9,0.883298224377568,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,1,0.0826974765594285,0,0,0,0.232936679260118,0,-2065.10331209406,-1339.64850222948,-725.454809864581
9001,2.05833419523363,0,0.0116555443716349,0,0.0793134943672337,0,9,0.836311193454036,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,1,0.0801830919250358,0,0,0,0.226211733032545,0,-1986.0015309892,-1296.71275405431,-689.288776934888
9101,2.06502328213372,0,0.0133782851365631,0,0.0812645894099947,0,9,0.84878448643807,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,1,0.0873644258248179,0,0,0,0.192918415057247,0,-2007.82456334174,-1305.76923518233,-702.055328159417
9201,2.06332570532909,0,0.00910337957207126,0,0.0821650268720996,0,9,0.855527176901359,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,1,0.0799606377392907,0,0,0,0.222439517912505,0,-2013.63484435625,-1283.27206312634,-730.362781229914
9301,2.07745386603387,0,0.00988683370786544,0,0.082238756792743,0,9,0.818774895385259,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,1,0.0803483266666934,0,0,0,0.215130074039445,0,-1987.18520295497,-1296.05695668003,-691.128246274938
9401,1.99807703958994,0,0.00858158244581289,0,0.0823658685999613,0,9,0.786213153042351,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,1,0.0818377834902031,0,0,0,0.210212623120692,0,-2024.93741520798,-1305.48358335478,-719.453831853206
9501,2.03122334075192,0,0.00739980955113417,0,0.0807677002238217,0,9,0.838380384900698,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,1,0.0733430500005274,0,0,0,0.218500826922359,0,-1980.3803351188,-1285.42045900421,-694.959876114591
9601,2.0164626867156,0,0.0063412819990693,0,0.081264293153971,0,9,0.806590294288809,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,1,0.0727633002245541,0,0,0,0.215598412847333,0,-1971.38691170528,-1276.37228974105,-695.014621964227
9701,2.02125957928214,0,0.000978508840923654,0,0.0813284862078882,0,9,0.866685165502693,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,1,0.0851101243024055,0,0,0,0.199163356852555,0,-1988.23227466669,-1291.16663957519,-697.065635091501
9801,2.09507142431697,0,0.00164911381263199,0,0.0808806825710568,0,9,0.791103598265343,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,1,0.0843161888148121,0,0,0,0.257392402197321,0,-1970.14962522234,-1285.05574696498,-685.093878257362
9901,2.18727200540641,0,0.00665416691551415,0,0.0799515816780176,0,9,0.863010093836013,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,1,0.0657824556394412,0,0,0,0.174088709528636,0,-1978.34345959302,-1329.95003385749,-648.393425735531
10001,2.1675029948857,0,0.00716818821027529,0,0.0820065374415346,0,9,0.818772063805404,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,1,0.0684506209636187,0,0,0,0.163308126547472,0,-1956.57065127322,-1282.00038366608,-674.570267607144
