sampno,mu,mu_short,tau,wane,sigma1,sigma2,MAX_TITRE,error,alpha,beta,kappa,t_change,boost_limit,gradient,titre_dependent,wane_type,mu_mean,mu_sd,rho_mean,rho_sd,vac_flag,mu_vac,mu_short_vac,wane_vac,tau_prev_vac,sigma1_vac,sigma2_vac,lnlike,likelihood,prior_prob
20401,2.54859782718122,0,0.0282999937492423,0,0.0791922063566745,0,9,0.978478425997309,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,1,0.0521581270499156,0,0,0.0237812895257958,0,0,-1960.87454625562,-1354.94713804036,-605.927408215264
20501,2.57719689179212,0,0.0280885385419242,0,0.0791922063566745,0,9,0.978478425997309,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,1,0.0539680661866443,0,0,0.0237812895257958,0,0,-1976.35796823651,-1345.36673337144,-630.991234865076
20601,2.57719689179212,0,0.0280885385419242,0,0.0791922063566745,0,9,0.893295124289579,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,1,0.0539680661866443,0,0,0.0225005288771354,0,0,-1946.09431530487,-1325.83389697748,-620.260418327391
20701,2.58386444374919,0,0.0280885385419242,0,0.0791922063566745,0,9,0.893295124289579,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,1,0.0565520646749066,0,0,0.0362790660629981,0,0,-1967.92205171861,-1336.75437417646,-631.167677542153
20801,2.54093640483916,0,0.0280885385419242,0,0.0778199569555,0,9,0.893295124289579,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,1,0.0565520646749066,0,0,0.0362790660629981,0,0,-1999.87268142869,-1351.32189245873,-648.550788969957
20901,2.57100261822343,0,0.0290662022144534,0,0.0778199569555,0,9,0.846709992503747,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,1,0.0565520646749066,0,0,0.029379407519009,0,0,-1963.73584998322,-1332.0024315509,-631.733418432313
21001,2.64848341550678,0,0.0290662022144534,0,0.0778199569555,0,9,0.846709992503747,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,1,0.0571271776687355,0,0,0.0368682756484487,0,0,-1938.46698824685,-1324.11207993281,-614.354908314039
21101,2.64848341550678,0,0.0271140180365183,0,0.0778199569555,0,9,0.897786085726693,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,1,0.0571271776687355,0,0,0.0409892337326892,0,0,-1958.07051526252,-1338.44976200092,-619.620753261608
21201,2.64848341550678,0,0.0330901095480658,0,0.0778199569555,0,9,0.897786085726693,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,1,0.0571271776687355,0,0,0.0391447975928896,0,0,-1928.02726849513,-1319.91941905916,-608.107849435974
21301,2.63091760911047,0,0.0340542423841544,0,0.0778199569555,0,9,0.867311563808471,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,1,0.0572603882057594,0,0,0.0412184958276339,0,0,-1991.27924414189,-1359.82590697179,-631.453337170101
21401,2.63091760911047,0,0.0340542423841544,0,0.0778199569555,0,9,0.867311563808471,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,1,0.0572603882057594,0,0,0.0407607529708185,0,0,-1951.85829217097,-1337.07635455472,-614.781937616247
21501,2.61395571939647,0,0.0311438130051829,0,0.0778199569555,0,9,0.867311563808471,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,1,0.0561568123055623,0,0,0.0437144163693302,0,0,-1953.52011438347,-1327.61405735379,-625.906057029674
21601,2.61395571939647,0,0.0287177065224387,0,0.0778199569555,0,9,0.867311563808471,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,1,0.0561568123055623,0,0,0.0437144163693302,0,0,-1943.91177541316,-1316.38384817657,-627.527927236595
21701,2.61395571939647,0,0.0287177065224387,0,0.0778199569555,0,9,0.867311563808471,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,1,0.0517467266647146,0,0,0.036501011827495,0,0,-1931.60490057811,-1328.3941022235,-603.210798354613
21801,2.60661486219615,0,0.0287177065224387,0,0.0778199569555,0,9,0.867311563808471,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,1,0.0517467266647146,0,0,0.036501011827495,0,0,-1947.36735718705,-1338.89013661898,-608.477220568077
21901,2.6289290132001,0,0.0287177065224387,0,0.0769111583242193,0,9,0.875124485348351,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,1,0.0517467266647146,0,0,0.036501011827495,0,0,-1928.01971722394,-1336.77878373656,-591.240933487384
22001,2.6289290132001,0,0.0287177065224387,0,0.0769111583242193,0,9,0.875124485348351,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,1,0.0489783576224001,0,0,0.036501011827495,0,0,-1921.40449703641,-1336.22179860831,-585.182698428104
22101,2.61245387382805,0,0.0259867881261744,0,0.0769111583242193,0,9,0.908647635835223,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,1,0.0489783576224001,0,0,0.036736396343913,0,0,-1953.77344864035,-1337.47667348596,-616.296775154396
22201,2.61245387382805,0,0.0308469211054035,0,0.0769111583242193,0,9,0.908647635835223,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,1,0.0498946697451176,0,0,0.0267164731794038,0,0,-1964.57052257878,-1339.51745603109,-625.053066547691
22301,2.61245387382805,0,0.0308469211054035,0,0.0769111583242193,0,9,0.908647635835223,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,1,0.0451752502704041,0,0,0.0267164731794038,0,0,-1977.9550137379,-1354.76694941331,-623.188064324589
22401,2.61622734889388,0,0.0308469211054035,0,0.0769111583242193,0,9,0.908647635835223,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,1,0.0450583984144033,0,0,0.0266188353463077,0,0,-1938.09146678585,-1335.00293726543,-603.088529520412
22501,2.61290406901389,0,0.0308469211054035,0,0.0769111583242193,0,9,0.908647635835223,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,1,0.0450583984144033,0,0,0.0218772584176622,0,0,-1957.87025150785,-1329.98183085405,-627.888420653797
22601,2.62501259110868,0,0.0308469211054035,0,0.0779949843185023,0,9,0.908647635835223,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,1,0.0450583984144033,0,0,0.0234142785961739,0,0,-1945.98115417695,-1330.28401142301,-615.697142753941
22701,2.6500493908301,0,0.0300284067005851,0,0.0779949843185023,0,9,0.906379480031319,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,1,0.0450583984144033,0,0,0.00970511410152546,0,0,-1935.51428684391,-1331.11107923167,-604.403207612244
22801,2.68447561506182,0,0.0299223400023766,0,0.0779949843185023,0,9,0.929058068315498,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,1,0.0450583984144033,0,0,0.0208498735516331,0,0,-1933.80621861114,-1331.08497149217,-602.721247118969
22901,2.63457516413182,0,0.0299223400023766,0,0.0779949843185023,0,9,0.929058068315498,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,1,0.0414994292659686,0,0,0.00467811265727512,0,0,-1925.11891669866,-1331.33224328505,-593.786673413608
23001,2.63457516413182,0,0.0376602720539086,0,0.0779949843185023,0,9,0.828762506018393,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,1,0.0414994292659686,0,0,0.0117445252998733,0,0,-1934.3859559521,-1322.77212584371,-611.613830108394
23101,2.63457516413182,0,0.036964796979446,0,0.0780649384018034,0,9,0.828762506018393,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,1,0.0433819817611949,0,0,0.00919408671790741,0,0,-1940.40228199555,-1327.58497342418,-612.81730857137
23201,2.63457516413182,0,0.036964796979446,0,0.0780649384018034,0,9,0.84601348428987,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,1,0.0433819817611949,0,0,0.0120882471394725,0,0,-1938.51852176348,-1314.71778558254,-623.800736180943
23301,2.66026995908469,0,0.0405144195607864,0,0.0780649384018034,0,9,0.84601348428987,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,1,0.0474238295573742,0,0,0.0120882471394725,0,0,-1926.66185197023,-1298.20121716802,-628.460634802215
23401,2.66026995908469,0,0.0418340008310043,0,0.0780649384018034,0,9,0.84601348428987,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,1,0.0474238295573742,0,0,0.0229773700074292,0,0,-1931.59474504469,-1313.33125827405,-618.263486770641
23501,2.67472818624228,0,0.0418340008310043,0,0.0780649384018034,0,9,0.84601348428987,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,1,0.0474238295573742,0,0,0.0254553289315664,0,0,-1913.53147343677,-1312.74646324295,-600.785010193821
23601,2.67472818624228,0,0.0418340008310043,0,0.0780649384018034,0,9,0.84601348428987,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,1,0.0419329037191348,0,0,0.0169814581586979,0,0,-1916.08234288592,-1305.66393926024,-610.418403625683
23701,2.69189308937639,0,0.0432130552199669,0,0.0780649384018034,0,9,0.850934274960309,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,1,0.0419329037191348,0,0,0.00421268589096138,0,0,-1915.34647227355,-1296.3738540085,-618.972618265051
23801,2.69417306296527,0,0.0432130552199669,0,0.0780649384018034,0,9,0.850934274960309,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,1,0.0422639769967647,0,0,0.00843129310989758,0,0,-1933.74728747754,-1314.37993492065,-619.367352556891
23901,2.709123021923,0,0.0436512204888277,0,0.0780649384018034,0,9,0.850934274960309,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,1,0.0422639769967647,0,0,0.00810138667700807,0,0,-1900.9025966863,-1298.28752161236,-602.615075073948
24001,2.77358249686658,0,0.0453890724643134,0,0.0780649384018034,0,9,0.842132455902174,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,1,0.0422639769967647,0,0,0.014972279353533,0,0,-1900.47319732609,-1306.05939593233,-594.413801393762
24101,2.74751916695386,0,0.0453890724643134,0,0.0780649384018034,0,9,0.842132455902174,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,1,0.0422639769967647,0,0,0.00985355909680953,0,0,-1930.69266345095,-1329.33332891228,-601.359334538667
24201,2.74751916695386,0,0.0436759272194468,0,0.0780649384018034,0,9,0.842132455902174,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,1,0.043090227013454,0,0,0.0243489338154904,0,0,-1920.99932627612,-1309.67595566755,-611.323370608575
24301,2.74751916695386,0,0.0451162636349909,0,0.0780649384018034,0,9,0.842132455902174,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,1,0.0408237294526772,0,0,0.018710480753798,0,0,-1915.21694430931,-1291.93797949305,-623.27896481626
24401,2.7250538257882,0,0.0451162636349909,0,0.0780649384018034,0,9,0.842132455902174,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,1,0.0458166521508248,0,0,0.0301969568640926,0,0,-1904.11162881472,-1297.42427410828,-606.687354706437
24501,2.72661344893276,0,0.0451162636349909,0,0.0780649384018034,0,9,0.924313654424622,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,1,0.0458166521508248,0,0,0.0209452702035196,0,0,-1924.34115283162,-1315.44432382099,-608.896829010621
24601,2.72661344893276,0,0.0451162636349909,0,0.0780649384018034,0,9,0.924313654424622,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,1,0.0400163001613693,0,0,0.0352679868391716,0,0,-1956.40173242683,-1334.04297318997,-622.358759236866
24701,2.77389220371842,0,0.0451162636349909,0,0.0780649384018034,0,9,0.853726509260014,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,1,0.0400163001613693,0,0,0.0237180813844316,0,0,-1923.608762288,-1307.41760497054,-616.19115731746
24801,2.77389220371842,0,0.0466257053962909,0,0.0782937372568995,0,9,0.86402731295675,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,1,0.0383803439093755,0,0,0.0045709836133755,0,0,-1922.77057843045,-1306.96924447922,-615.801333951238
24901,2.77389220371842,0,0.0466257053962909,0,0.0782937372568995,0,9,0.86402731295675,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,1,0.0515128348721193,0,0,0.0220712440856732,0,0,-1953.61249578103,-1331.80818630804,-621.804309472989
25001,2.7658936586231,0,0.0466257053962909,0,0.0782937372568995,0,9,0.86402731295675,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,1,0.0515128348721193,0,0,0.0308932030177675,0,0,-2116.89046816399,-1500.47035819196,-616.420109972033
25101,2.7658936586231,0,0.0466257053962909,0,0.0782937372568995,0,9,0.86402731295675,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,1,0.0515128348721193,0,0,0.0348984120250679,0,0,-1968.31045205065,-1358.4011501199,-609.909301930743
25201,2.72875714376569,0,0.0466257053962909,0,0.0759305711137131,0,9,0.86402731295675,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,1,0.0515128348721193,0,0,0.0381997164175845,0,0,-1963.0474525575,-1366.57577824456,-596.471674312941
25301,2.72875714376569,0,0.0466257053962909,0,0.0759305711137131,0,9,0.864949503913522,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,1,0.0512816578848289,0,0,0.0291328487987629,0,0,-1954.09143033815,-1361.59694138078,-592.494488957375
25401,2.71713797934353,0,0.0461506005912088,0,0.0759305711137131,0,9,0.864949503913522,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,1,0.0489173707785086,0,0,0.0291328487987629,0,0,-1960.49124272363,-1338.1470486489,-622.344194074737
25501,2.7150601202622,0,0.0461506005912088,0,0.0759305711137131,0,9,0.864949503913522,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,1,0.042983087594621,0,0,0.036812485351693,0,0,-1974.86814265933,-1336.45659576974,-638.411546889591
25601,2.7150601202622,0,0.0458937045256607,0,0.0766990357311443,0,9,0.913032257114537,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,1,0.0546054563485087,0,0,0.0368269954505377,0,0,-2052.67905161931,-1398.09652591997,-654.582525699341
25701,2.7150601202622,0,0.0477535887458362,0,0.0766990357311443,0,9,0.913032257114537,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,1,0.0546054563485087,0,0,0.0363258855580353,0,0,-1987.56376968654,-1343.87327084488,-643.69049884166
25801,2.70467839166522,0,0.0453278622659855,0,0.0766990357311443,0,9,0.889693799428642,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,1,0.0442778935423122,0,0,0.0198812591307797,0,0,-2002.59970310518,-1340.99721000112,-661.602493104059
25901,2.68205240685493,0,0.0461419270909392,0,0.0766990357311443,0,9,0.889693799428642,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,1,0.0397160491207616,0,0,0.00209044002229339,0,0,-1956.08847980174,-1330.02151655665,-626.066963245087
26001,2.68205240685493,0,0.0442750594881363,0,0.0745086691109464,0,9,0.889693799428642,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,1,0.0450309115927668,0,0,0.017350230582524,0,0,-1929.48856045959,-1327.63477087192,-601.853789587669
26101,2.67599046062678,0,0.0442750594881363,0,0.0745086691109464,0,9,0.889693799428642,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,1,0.0450309115927668,0,0,0.0222613061009907,0,0,-1989.77929337249,-1339.66047918394,-650.118814188544
26201,2.67812746465206,0,0.0442750594881363,0,0.0756862777052447,0,9,0.889693799428642,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,1,0.0448108607437463,0,0,0.00906462101964271,0,0,-1959.796817727,-1315.36781329825,-644.429004428756
26301,2.68725997246802,0,0.0442750594881363,0,0.0756862777052447,0,9,0.889693799428642,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,1,0.0448108607437463,0,0,0.0161040483671241,0,0,-1950.51893768209,-1305.28502046986,-645.233917212229
26401,2.68725997246802,0,0.0442750594881363,0,0.0756862777052447,0,9,0.878349562874064,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,1,0.0448108607437463,0,0,0.00829804419307029,0,0,-1910.31662005339,-1309.30598069684,-601.010639356552
26501,2.69737879782915,0,0.0442750594881363,0,0.0756862777052447,0,9,0.878349562874064,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,1,0.0451058725127952,0,0,0.0245298861828632,0,0,-1925.80089239004,-1315.95156038727,-609.849332002774
26601,2.6991166818887,0,0.0442750594881363,0,0.0756862777052447,0,9,0.878349562874064,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,1,0.0451058725127952,0,0,0.0253449761844239,0,0,-1932.04507256143,-1313.55391858971,-618.491153971725
26701,2.6991166818887,0,0.0442750594881363,0,0.0756862777052447,0,9,0.871457222267054,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,1,0.0454096351750196,0,0,0.0214405431482009,0,0,-1925.85762784128,-1308.63185876545,-617.225769075829
26801,2.71169988606125,0,0.0442750594881363,0,0.0756862777052447,0,9,0.871457222267054,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,1,0.0435329354368151,0,0,0.014553227920551,0,0,-1957.17467230877,-1328.88606501333,-628.288607295438
26901,2.75584369432181,0,0.0442750594881363,0,0.07542171808891,0,9,0.871457222267054,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,1,0.0410668258788065,0,0,0.0180702687310985,0,0,-1958.3720775676,-1327.99069593265,-630.381381634944
27001,2.75584369432181,0,0.0461255915067159,0,0.07542171808891,0,9,0.871457222267054,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,1,0.0410668258788065,0,0,0.0199820129363799,0,0,-1954.81592902198,-1318.23064411889,-636.585284903084
27101,2.75584369432181,0,0.0461255915067159,0,0.07542171808891,0,9,0.916066439705901,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,1,0.0385916720842944,0,0,0.0212853868328965,0,0,-1966.98653867911,-1344.24990766938,-622.736631009729
27201,2.71278111375868,0,0.0459923862316646,0,0.07542171808891,0,9,0.916066439705901,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,1,0.0396356467157604,0,0,0.00922663066769029,0,0,-1965.73159816736,-1327.91335884954,-637.818239317811
27301,2.71278111375868,0,0.0459923862316646,0,0.07542171808891,0,9,0.916066439705901,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,1,0.0396356467157604,0,0,0.00449728682404374,0,0,-1973.9346784497,-1327.73935008283,-646.19532836687
27401,2.74847390260547,0,0.0419522861088626,0,0.07542171808891,0,9,0.916066439705901,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,1,0.0419829703168945,0,0,0.0244278398272582,0,0,-1960.943390288,-1340.33723981868,-620.606150469318
27501,2.72042382322252,0,0.0415546464337967,0,0.076967467321083,0,9,0.916066439705901,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,1,0.0419829703168945,0,0,0.0217659519682639,0,0,-1945.49491107115,-1331.21435442342,-614.280556647728
27601,2.71720227580517,0,0.0415546464337967,0,0.076625695079565,0,9,0.916066439705901,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,1,0.0419829703168945,0,0,0.0231704707560128,0,0,-1952.54908518729,-1322.01867140983,-630.530413777455
27701,2.71720227580517,0,0.0415546464337967,0,0.076625695079565,0,9,0.916066439705901,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,1,0.0444708358263598,0,0,0.0204318771767431,0,0,-1933.29671728798,-1327.58337232254,-605.713344965448
27801,2.71720227580517,0,0.0419689454440959,0,0.076625695079565,0,9,0.916066439705901,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,1,0.0414850743254648,0,0,0.0111109836422839,0,0,-1945.52289890823,-1370.19210638733,-575.330792520907
27901,2.74054185301065,0,0.0419689454440959,0,0.076625695079565,0,9,0.941244278103113,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,1,0.0464366113767029,0,0,0.0237865539104677,0,0,-1937.7646880783,-1339.8147215783,-597.949966499998
28001,2.69463155735284,0,0.0381086003105156,0,0.076625695079565,0,9,0.941244278103113,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,1,0.0464366113767029,0,0,0.0283649290842005,0,0,-1949.89118066969,-1326.11795468937,-623.773225980313
28101,2.69463155735284,0,0.0381086003105156,0,0.076625695079565,0,9,0.86185496696271,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,1,0.0394643523264678,0,0,0.0298889517248609,0,0,-1963.58864960031,-1338.51573954317,-625.072910057144
28201,2.65901901237667,0,0.0381086003105156,0,0.076625695079565,0,9,0.86185496696271,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,1,0.0528420340502636,0,0,0.043698866099585,0,0,-1959.52043846379,-1335.46319991026,-624.05723855352
28301,2.65901901237667,0,0.0381086003105156,0,0.0758380737388507,0,9,0.86185496696271,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,1,0.0532317671226339,0,0,0.0449965257593432,0,0,-1977.47966525412,-1328.26135481983,-649.218310434289
28401,2.65901901237667,0,0.0381086003105156,0,0.0758380737388507,0,9,0.86185496696271,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,1,0.0532317671226339,0,0,0.0422628072951922,0,0,-1962.07862681219,-1324.16210522129,-637.916521590898
28501,2.61960091032088,0,0.0363729736139067,0,0.0758380737388507,0,9,0.86185496696271,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,1,0.0499595872126521,0,0,0.0405475326511079,0,0,-2018.40235828464,-1355.14017334991,-663.262184934722
28601,2.63263134807348,0,0.0368936153664254,0,0.0758380737388507,0,9,0.911343064391985,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,1,0.0507981999777259,0,0,0.0305826203129256,0,0,-2000.95057388813,-1353.51670578562,-647.433868102513
28701,2.60719752963632,0,0.0379298376222141,0,0.0758380737388507,0,9,0.911343064391985,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,1,0.0507981999777259,0,0,0.0199791884818113,0,0,-2017.92490697197,-1351.03622195892,-666.888685013046
28801,2.6008924048394,0,0.0393456747126766,0,0.0758380737388507,0,9,0.911343064391985,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,1,0.0507981999777259,0,0,0.021643830316607,0,0,-1988.35408425391,-1333.04519041223,-655.308893841684
28901,2.6008924048394,0,0.0357394239469431,0,0.0758380737388507,0,9,0.911343064391985,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,1,0.0540591062046589,0,0,0.0454377755685711,0,0,-2001.33164231361,-1349.5925688456,-651.739073468012
29001,2.60186946988106,0,0.0340524597861804,0,0.0758380737388507,0,9,0.909595920704305,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,1,0.0576747790444644,0,0,0.0421985133714044,0,0,-1992.47216721504,-1332.8901823776,-659.581984837441
29101,2.53866324461996,0,0.0340524597861804,0,0.0758380737388507,0,9,0.909595920704305,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,1,0.0576747790444644,0,0,0.0421985133714044,0,0,-1962.18821958823,-1323.03127001552,-639.156949572718
29201,2.53388705737889,0,0.0340524597861804,0,0.0758380737388507,0,9,0.909595920704305,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,1,0.0576747790444644,0,0,0.0323345694388264,0,0,-1988.01062738408,-1325.90310938592,-662.107517998166
29301,2.54299129657447,0,0.0340524597861804,0,0.078226187103428,0,9,0.882024224149063,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,1,0.0576747790444644,0,0,0.0323345694388264,0,0,-1989.06896086349,-1322.18375824622,-666.885202617273
29401,2.54299129657447,0,0.0340524597861804,0,0.078226187103428,0,9,0.882024224149063,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,1,0.0576747790444644,0,0,0.0286711026378909,0,0,-2054.33902676417,-1357.77979261727,-696.559234146904
29501,2.58056057337671,0,0.0340524597861804,0,0.078226187103428,0,9,0.882024224149063,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,1,0.0606491077225657,0,0,0.037403602495324,0,0,-2020.5686937679,-1327.74210760673,-692.826586161178
29601,2.58056057337671,0,0.0340524597861804,0,0.078226187103428,0,9,0.882024224149063,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,1,0.0604262648383157,0,0,0.0379197595571169,0,0,-1993.37388118879,-1331.0246666425,-662.34921454629
29701,2.58056057337671,0,0.0340524597861804,0,0.078226187103428,0,9,0.882024224149063,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,1,0.0578888746676968,0,0,0.0379197595571169,0,0,-1987.96865534576,-1331.85571660031,-656.112938745449
29801,2.58056057337671,0,0.032606457832735,0,0.078226187103428,0,9,0.882024224149063,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,1,0.0578888746676968,0,0,0.0379197595571169,0,0,-1970.79119396508,-1319.10707806849,-651.684115896598
29901,2.54030583258718,0,0.0323417567019351,0,0.078226187103428,0,9,0.898556614294648,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,1,0.0485926089109854,0,0,0.0218890672479757,0,0,-2006.3736322408,-1338.38700470928,-667.986627531524
30001,2.54030583258718,0,0.0367608916549944,0,0.078226187103428,0,9,0.898556614294648,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,1,0.0485926089109854,0,0,0.000112983731087171,0,0,-2025.83208216446,-1355.5123256915,-670.319756472964
30101,2.54030583258718,0,0.0367608916549944,0,0.078226187103428,0,9,0.898556614294648,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,1,0.0509677134687082,0,0,0.0079425438144243,0,0,-1982.87913500382,-1331.05562632642,-651.823508677401
30201,2.51890488155186,0,0.0367608916549944,0,0.078226187103428,0,9,0.898556614294648,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,1,0.0509677134687082,0,0,0.0218757250416091,0,0,-2081.33946848725,-1385.87613144229,-695.463337044967
30301,2.48348898906261,0,0.0367608916549944,0,0.077834792342037,0,9,0.898556614294648,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,1,0.0445938169723378,0,0,0.00248089022235957,0,0,-2036.13102491791,-1353.82436942159,-682.306655496321
30401,2.49552645813674,0,0.0367608916549944,0,0.077834792342037,0,9,0.898556614294648,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,1,0.0476204669103028,0,0,0.0095682080765256,0,0,-2020.14925086304,-1364.62044989056,-655.528800972485
30501,2.56410777755082,0,0.0367608916549944,0,0.077834792342037,0,9,0.898556614294648,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,1,0.0476204669103028,0,0,0.00744626104598877,0,0,-2035.66216722522,-1380.07157918733,-655.590588037892
30601,2.54992046318948,0,0.0387306243251078,0,0.077834792342037,0,9,0.910064946394414,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,1,0.0438399848993869,0,0,0.00546489579835894,0,0,-1999.98993530646,-1349.93922536253,-650.050709943925
30701,2.57549002096057,0,0.0364307315624319,0,0.077834792342037,0,9,0.910064946394414,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,1,0.0438399848993869,0,0,0.000325977646279957,0,0,-1985.53918210767,-1336.375449896,-649.163732211668
