sampno,mu,mu_short,tau,wane,sigma1,sigma2,MAX_TITRE,error,alpha,beta,kappa,t_change,boost_limit,gradient,titre_dependent,wane_type,mu_mean,mu_sd,rho_mean,rho_sd,vac_flag,mu_vac,mu_short_vac,wane_vac,tau_vac,sigma1_vac,sigma2_vac,lnlike,likelihood,prior_prob
1131001,2.45443442111613,0,0.178654442240626,0,0.0597562128555892,0,9,1.45897231707075,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,1,1,0,0,0,1,0,-2542.80643321688,-1762.63376241285,-780.172670804027
1132001,2.4937425792924,0,0.180051046765079,0,0.0586734279010263,0,9,1.37930260531257,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,1,1,0,0,0,1,0,-2501.32605395074,-1711.52727360849,-789.798780342247
1133001,2.34688097109282,0,0.181058004644537,0,0.0568796729736686,0,9,1.37169056100643,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,1,1,0,0,0,1,0,-2716.82281198695,-1878.28797168915,-838.534840297798
1134001,2.44696919559048,0,0.181147455158508,0,0.0581755582013699,0,9,1.34669321967262,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,1,1,0,0,0,1,0,-2554.0801787757,-1723.47076651027,-830.609412265426
1135001,2.54876615174349,0,0.17987382697775,0,0.061511318431279,0,9,1.38304759077384,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,1,1,0,0,0,1,0,-2591.71390048894,-1782.3683692988,-809.345531190136
1136001,2.38389266148915,0,0.17619201978717,0,0.0570413278155702,0,9,1.29968244103776,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,1,1,0,0,0,1,0,-2546.22323478517,-1701.13590434404,-845.087330441133
1137001,2.09949366336199,0,0.172907532364731,0,0.0513119704068594,0,9,1.34983265523969,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,1,1,0,0,0,1,0,-2618.84942569238,-1732.04111679005,-886.808308902325
1138001,2.38301810889547,0,0.178321035846628,0,0.0573712731751373,0,9,1.34189703951213,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,1,1,0,0,0,1,0,-2527.68168428841,-1700.65387724183,-827.027807046581
1139001,2.56608840906201,0,0.179397922391726,0,0.0607105733518827,0,9,1.3811857756544,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,1,1,0,0,0,1,0,-2522.1594141003,-1722.09433876624,-800.065075334057
1140001,2.49596628289484,0,0.179290455831641,0,0.0602839372819497,0,9,1.34652975498376,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,1,1,0,0,0,1,0,-2437.994062492,-1706.10233960954,-731.891722882463
1141001,2.42888028017416,0,0.17735250903815,0,0.0605696879937012,0,9,1.41153462946409,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,1,1,0,0,0,1,0,-2458.90250731332,-1706.72559086653,-752.176916446793
1142001,2.63270126134415,0,0.181468464551621,0,0.0612253749095092,0,9,1.34887031713883,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,1,1,0,0,0,1,0,-2487.64825011326,-1699.65099797378,-787.997252139477
1143001,2.6805258362177,0,0.18164250355667,0,0.0630067292251316,0,9,1.3239550359323,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,1,1,0,0,0,1,0,-2441.98346211161,-1687.44555202201,-754.537910089598
1144001,2.71053737185964,0,0.175998137383238,0,0.065750781477669,0,9,1.34302373317184,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,1,1,0,0,0,1,0,-2607.57825099426,-1741.68844269188,-865.889808302375
1145001,2.66484900653306,0,0.178083766529152,0,0.06419389680586,0,9,1.38564846735308,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,1,1,0,0,0,1,0,-2440.10529153873,-1719.35267231491,-720.75261922382
1146001,2.81331575038331,0,0.174221270733289,0,0.0689146469336615,0,9,1.40462646389499,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,1,1,0,0,0,1,0,-2471.0758559045,-1709.2493299974,-761.826525907101
1147001,2.67464142750953,0,0.174091942823976,0,0.0669520381523436,0,9,1.35798492282316,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,1,1,0,0,0,1,0,-2434.5246792548,-1698.18254513347,-736.342134121331
