sampno,mu,mu_short,tau,wane,sigma1,sigma2,MAX_TITRE,error,alpha,beta,kappa,t_change,boost_limit,gradient,titre_dependent,wane_type,mu_mean,mu_sd,rho_mean,rho_sd,vac_flag,th1_SP,th2_SP,th3_SP,alpha_SP,sigma1_vac,sigma2_vac,lnlike,likelihood,prior_prob
23901,2.27953542107716,0,0.0669542448478751,0,0.0504370523616672,0,12,1.04175747290719,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,0.374566821956542,0.353418519704137,0.108971639259252,8.56416013557464,0.323585131030995,0,-33969.7472955978,-32480.9292677433,-1488.81802785443
24001,2.27953542107716,0,0.0669542448478751,0,0.0504370523616672,0,12,1.04175747290719,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,0.369584227001761,0.36001908182865,0.104936261512339,8.56416013557464,0.318827956728637,0,-33964.1872510842,-32476.6437321819,-1487.54351890234
24101,2.29067402491346,0,0.0669542448478751,0,0.0504370523616672,0,12,1.04430069832597,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,0.369893590586726,0.352143701438326,0.102056269983295,8.56416013557464,0.318827956728637,0,-33963.3632971546,-32476.0090142614,-1487.35428289315
24201,2.66423373455182,0,0.0537857108400204,0,0.0826663427287713,0,12,1.0315159560414,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,0.356750915434676,0.427325545318889,0.117271904747468,9.74374730139971,0.158911981193814,0,-33992.6280794315,-32124.944762751,-1867.68331668052
24301,2.29067402491346,0,0.0669542448478751,0,0.0504370523616672,0,12,1.04430069832597,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,0.368637753236108,0.353792546426412,0.100410107921343,8.56416013557464,0.320885084969923,0,-33957.5157757799,-32476.7300551992,-1480.78572058068
24401,2.29067402491346,0,0.0669542448478751,0,0.0504370523616672,0,12,1.04430069832597,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,0.370058123839554,0.348647252703086,0.100887270204257,8.56416013557464,0.326385146416724,0,-33956.8239387485,-32476.0632541553,-1480.76068459326
24501,2.29067402491346,0,0.0669542448478751,0,0.0504370523616672,0,12,1.04430069832597,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,0.374069967321121,0.357514618264977,0.106461789435707,8.56416013557464,0.326385146416724,0,-33941.2952470225,-32465.6284152734,-1475.66683174914
24601,2.29067402491346,0,0.0669542448478751,0,0.0504370523616672,0,12,1.04430069832597,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,0.374044483618346,0.359274956339505,0.1080714959139,8.56416013557464,0.326385146416724,0,-33938.0294510319,-32462.0752950743,-1475.95415595758
24701,2.29067402491346,0,0.0669542448478751,0,0.0504370523616672,0,12,1.04430069832597,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,0.375624604723417,0.352031216968317,0.108109940686263,8.56416013557464,0.326385146416724,0,-33944.1086113553,-32465.6047223822,-1478.5038889731
24801,2.29067402491346,0,0.0669542448478751,0,0.0504370523616672,0,12,1.04430069832597,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,0.380143897079397,0.350732494769618,0.103296261983923,8.56416013557464,0.326385146416724,0,-33940.5058816713,-32462.4448609499,-1478.06102072137
24901,2.29067402491346,0,0.0669542448478751,0,0.0504370523616672,0,12,1.04430069832597,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,0.383650472380687,0.357979805630166,0.106337169159669,8.56416013557464,0.326385146416724,0,-33932.0681164917,-32460.7494025193,-1471.31871397237
25001,2.29067402491346,0,0.0669542448478751,0,0.0504370523616672,0,12,1.04430069832597,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,0.380198702251073,0.355582720546518,0.106272838460281,8.47252088133246,0.326385146416724,0,-33927.4236542703,-32455.9731134623,-1471.45054080806
25101,2.29067402491346,0,0.0669542448478751,0,0.0504370523616672,0,12,1.04430069832597,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,0.378139506839216,0.357324892403558,0.106994057530537,8.47252088133246,0.33065972329583,0,-33924.5332697006,-32451.0646562978,-1473.46861340279
25201,2.29067402491346,0,0.0669542448478751,0,0.0504370523616672,0,12,1.04430069832597,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,0.380547087865416,0.353040419919417,0.110317929696757,8.47252088133246,0.33065972329583,0,-33923.6800164262,-32449.3737279566,-1474.30628846967
25301,2.28985832305625,0,0.0669542448478751,0,0.0502664140658453,0,12,1.04430069832597,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,0.383182452325709,0.351762941922061,0.10216075122822,8.47252088133246,0.33065972329583,0,-33913.2790008077,-32444.6919833761,-1468.58701743156
25401,2.28985832305625,0,0.066566201497335,0,0.0502664140658453,0,12,1.04430069832597,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,0.382330267117359,0.353246216953267,0.102124103812966,8.47252088133246,0.33065972329583,0,-33907.0848974331,-32437.9630916923,-1469.12180574085
25501,2.28985832305625,0,0.066566201497335,0,0.0502664140658453,0,12,1.04430069832597,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,0.379408273135778,0.355430889159907,0.107612722078338,8.47252088133246,0.33065972329583,0,-33905.2830261006,-32436.8013319117,-1468.48169418889
25601,2.28985832305625,0,0.066566201497335,0,0.0502664140658453,0,12,1.04430069832597,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,0.381840006844141,0.361930679087527,0.105510972491465,8.47252088133246,0.33065972329583,0,-33907.6093628686,-32433.3225560851,-1474.28680678343
25701,2.28985832305625,0,0.066566201497335,0,0.0502664140658453,0,12,1.04030786058865,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,0.381149876820855,0.360624035345391,0.104863103539683,8.47252088133246,0.33065972329583,0,-33905.3689529475,-32431.8605841606,-1473.50836878695
25801,2.28985832305625,0,0.066566201497335,0,0.0502664140658453,0,12,1.04030786058865,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,0.377585675807205,0.365930663754698,0.104969871081411,8.47252088133246,0.33065972329583,0,-33908.4131167524,-32433.5360451734,-1474.87707157898
25901,2.28985832305625,0,0.0662577822455205,0,0.0502664140658453,0,12,1.04030786058865,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,0.377897467755247,0.36022158557782,0.102572395761963,8.47252088133246,0.33065972329583,0,-33897.3000144723,-32427.926000226,-1469.3740142463
26001,2.28677407344803,0,0.0662577822455205,0,0.0502664140658453,0,12,1.04030786058865,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,0.380946556832642,0.366670907870867,0.110515232672915,8.47252088133246,0.33065972329583,0,-33903.9005119333,-32430.853871691,-1473.04664024224
26101,2.28677407344803,0,0.0662577822455205,0,0.0502664140658453,0,12,1.04030786058865,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,0.379428630091716,0.359268436380662,0.104179745737929,8.47252088133246,0.33065972329583,0,-33903.4763586318,-32431.6672162721,-1471.80914235962
26201,2.28677407344803,0,0.0662577822455205,0,0.0502664140658453,0,12,1.04030786058865,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,0.38231189345941,0.366650223589968,0.103258614414371,8.47252088133246,0.33065972329583,0,-33906.2854158646,-32436.3849802388,-1469.90043562578
26301,2.28677407344803,0,0.0662577822455205,0,0.0502664140658453,0,12,1.04030786058865,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,0.385012755114586,0.365814400049858,0.108904353135731,8.47252088133246,0.334814178012311,0,-33907.6262127631,-32433.4991147442,-1474.12709801894
26401,2.28677407344803,0,0.0662577822455205,0,0.0502664140658453,0,12,1.04030786058865,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,0.388190625642892,0.366873644415755,0.108803994287736,8.47252088133246,0.334814178012311,0,-33906.2669734833,-32433.5456117106,-1472.72136177271
26501,2.28677407344803,0,0.0662577822455205,0,0.0502664140658453,0,12,1.04030786058865,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,0.387101459573023,0.366324120643549,0.108385529161896,8.47252088133246,0.334814178012311,0,-33905.8694266978,-32436.0800058752,-1469.78942082255
26601,2.28677407344803,0,0.0662577822455205,0,0.0502664140658453,0,12,1.04030786058865,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,0.381668901755475,0.370014833591413,0.109140998846851,8.47252088133246,0.334814178012311,0,-33903.407583264,-32431.5564075301,-1471.85117573387
26701,2.28677407344803,0,0.0662577822455205,0,0.0502664140658453,0,12,1.04030786058865,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,0.37883465736406,0.361378630727995,0.105543247864116,8.47252088133246,0.334814178012311,0,-33903.7628532071,-32426.4828592418,-1477.27999396522
26801,2.28677407344803,0,0.0662577822455205,0,0.0502664140658453,0,12,1.04030786058865,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,0.385393565695268,0.364388721988071,0.1102872124454,8.47252088133246,0.334814178012311,0,-33905.3540154794,-32429.081998001,-1476.27201747838
26901,2.28677407344803,0,0.0662577822455205,0,0.0502664140658453,0,12,1.04030786058865,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,0.387732161413879,0.362865509779659,0.104056206999812,8.47252088133246,0.334814178012311,0,-33902.3851029294,-32429.8393447866,-1472.54575814276
27001,2.28677407344803,0,0.0662577822455205,0,0.0502664140658453,0,12,1.04030786058865,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,0.376982359965332,0.367160982848145,0.11238383463351,8.47252088133246,0.334814178012311,0,-33901.8303220503,-32429.4952536256,-1472.3350684247
27101,2.28677407344803,0,0.0662577822455205,0,0.0502664140658453,0,12,1.04030786058865,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,0.386373644829728,0.376672292419244,0.113250870734918,8.47252088133246,0.334814178012311,0,-33896.71317203,-32425.753773452,-1470.95939857804
27201,2.28677407344803,0,0.0662577822455205,0,0.0502664140658453,0,12,1.04030786058865,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,0.394713234622032,0.377193408752792,0.11374326598132,8.47252088133246,0.334814178012311,0,-33895.6576095751,-32427.9652207435,-1467.69238883159
27301,2.28677407344803,0,0.0662577822455205,0,0.0502664140658453,0,12,1.03794367436785,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,0.384574569265824,0.377080215157476,0.112575978485401,8.47252088133246,0.334814178012311,0,-33891.7534248513,-32426.942744791,-1464.81068006033
27401,2.27869383459911,0,0.0662577822455205,0,0.0502664140658453,0,12,1.03794367436785,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,0.388345016655513,0.380408013053239,0.115630161657463,8.47252088133246,0.334814178012311,0,-33889.4950618298,-32423.0092543377,-1466.4858074921
27501,2.27869383459911,0,0.0662577822455205,0,0.0502664140658453,0,12,1.03794367436785,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,0.398476542891004,0.382564200051129,0.116758855965454,8.43233226332814,0.334814178012311,0,-33886.8930708087,-32420.2425367689,-1466.65053403982
27601,2.27869383459911,0,0.0662577822455205,0,0.0502664140658453,0,12,1.03794367436785,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,0.397458218964749,0.385153124777135,0.116722554832231,8.43233226332814,0.334814178012311,0,-33880.6552391283,-32417.4872583461,-1463.16798078224
27701,2.27869383459911,0,0.0662577822455205,0,0.0502664140658453,0,12,1.03794367436785,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,0.392352364291438,0.384673131089658,0.116934920914936,8.43233226332814,0.334814178012311,0,-33880.6999092419,-32419.4228816082,-1461.27702763372
27801,2.27869383459911,0,0.0662577822455205,0,0.0502664140658453,0,12,1.03794367436785,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,0.392407172839158,0.382645484921523,0.1185486672353,8.43233226332814,0.334814178012311,0,-33881.3304673699,-32421.5998732425,-1459.73059412737
27901,2.27869383459911,0,0.0662577822455205,0,0.0502664140658453,0,12,1.03794367436785,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,0.389763178869617,0.378106280355715,0.113204771375749,8.43233226332814,0.334814178012311,0,-33886.2148847254,-32424.5051275339,-1461.70975719142
28001,2.27869383459911,0,0.0662577822455205,0,0.0502664140658453,0,12,1.03794367436785,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,0.383388792469632,0.379334332291037,0.113010091383475,8.43233226332814,0.327705002578441,0,-33897.2256684472,-32431.9447981532,-1465.28087029394
28101,2.27869383459911,0,0.0648183585959487,0,0.0502664140658453,0,12,1.03794367436785,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,0.383504550741055,0.378168315526564,0.111524718904402,8.43233226332814,0.327705002578441,0,-33887.6947459865,-32428.4230927187,-1459.27165326781
28201,2.27869383459911,0,0.0648183585959487,0,0.0502664140658453,0,12,1.03794367436785,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,0.380984569052235,0.373774849374314,0.111524718904402,8.43233226332814,0.327705002578441,0,-33895.9392939107,-32432.7312497928,-1463.20804411786
28301,2.27869383459911,0,0.0648183585959487,0,0.0502664140658453,0,12,1.03794367436785,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,0.382870052363724,0.375516365291551,0.107524163704365,8.43233226332814,0.328504242685158,0,-33894.4869284895,-32427.8929614285,-1466.59396706102
28401,2.26113012796268,0,0.0648183585959487,0,0.0502664140658453,0,12,1.03794367436785,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,0.382854543169961,0.379581555435435,0.114925236878916,8.43233226332814,0.328504242685158,0,-33898.389267216,-32429.8710871848,-1468.51818003119
28501,2.26113012796268,0,0.0648183585959487,0,0.0502664140658453,0,12,1.03794367436785,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,0.386062742373907,0.374516338815447,0.111023011121433,8.43233226332814,0.331122597574722,0,-33896.3345303576,-32425.469564522,-1470.86496583557
28601,2.26113012796268,0,0.0648183585959487,0,0.0502664140658453,0,12,1.03794367436785,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,0.392131521094125,0.372561416805257,0.113646576926112,8.43233226332814,0.331122597574722,0,-33891.6748963007,-32418.5822222233,-1473.09267407747
28701,2.26113012796268,0,0.0648183585959487,0,0.0502664140658453,0,12,1.03794367436785,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,0.388648022434209,0.376624306996819,0.115411339616403,8.43233226332814,0.331122597574722,0,-33900.0826575709,-32423.5077145907,-1476.57494298016
28801,2.26113012796268,0,0.0648183585959487,0,0.0502664140658453,0,12,1.03794367436785,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,0.395796795175411,0.372446339442395,0.115306079210713,8.43233226332814,0.331122597574722,0,-33905.7903252894,-32428.7176746041,-1477.07265068529
28901,2.26113012796268,0,0.0648183585959487,0,0.0502664140658453,0,12,1.03794367436785,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,0.389639867886436,0.379917168321554,0.114122534731868,8.43233226332814,0.331122597574722,0,-33905.2130848156,-32429.207296627,-1476.00578818857
29001,2.26113012796268,0,0.0648183585959487,0,0.050390868098475,0,12,1.03794367436785,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,0.39329838968115,0.384618563046679,0.118380379613954,8.43233226332814,0.331122597574722,0,-33912.7296502408,-32442.1633887201,-1470.5662615207
29101,2.25690622674301,0,0.0648183585959487,0,0.050390868098475,0,12,1.03794367436785,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,0.399911416785326,0.384025425834116,0.118307182104326,8.43233226332814,0.331122597574722,0,-33915.359511547,-32443.1823270348,-1472.17718451212
29201,2.25690622674301,0,0.0648183585959487,0,0.050390868098475,0,12,1.03794367436785,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,0.397820548783057,0.386747757499107,0.120118823121301,8.43233226332814,0.331122597574722,0,-33909.750347297,-32438.094856298,-1471.655490999
29301,2.25931126857176,0,0.0648183585959487,0,0.050390868098475,0,12,1.03794367436785,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,0.398946848667693,0.383057447380852,0.114932915077079,8.43233226332814,0.331122597574722,0,-33903.3502432417,-32429.9550261312,-1473.3952171105
29401,2.2637701950036,0,0.0648183585959487,0,0.050390868098475,0,12,1.03794367436785,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,0.401002707052976,0.382196153874975,0.122423871036153,8.43233226332814,0.331122597574722,0,-33918.3472146499,-32442.8587577846,-1475.4884568653
29501,2.2637701950036,0,0.0648183585959487,0,0.050390868098475,0,12,1.03794367436785,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,0.393474289812148,0.385341171969194,0.120817392077297,8.43233226332814,0.331122597574722,0,-33915.0793625631,-32438.4453242501,-1476.63403831296
29601,2.2637701950036,0,0.0648183585959487,0,0.050390868098475,0,12,1.03794367436785,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,0.394914000278805,0.394600123311394,0.11728704029927,8.43233226332814,0.31538119742414,0,-33909.1266961355,-32436.1519234864,-1472.97477264909
29701,2.2637701950036,0,0.0648183585959487,0,0.050390868098475,0,12,1.03794367436785,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,0.393749289996922,0.402450626848732,0.11894402050646,8.43233226332814,0.31351238981355,0,-33903.9275137534,-32434.4468143767,-1469.48069937673
29801,2.2637701950036,0,0.0648183585959487,0,0.050390868098475,0,12,1.03794367436785,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,0.397398714597803,0.398840986320284,0.117567372377961,8.43233226332814,0.31351238981355,0,-33901.4187276407,-32433.2434629267,-1468.17526471403
29901,2.2637701950036,0,0.0648183585959487,0,0.050390868098475,0,12,1.04241445404477,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,0.40372461395571,0.404161424096674,0.116932325011584,8.43233226332814,0.31351238981355,0,-33896.7052015625,-32434.2589402797,-1462.44626128278
30001,2.2637701950036,0,0.0648183585959487,0,0.050390868098475,0,12,1.04241445404477,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,0.399711950472556,0.392654017116875,0.122440280674491,8.43233226332814,0.325077054181602,0,-33898.1554800256,-32426.3998762774,-1471.75560374819
30101,2.2637701950036,0,0.0648183585959487,0,0.050390868098475,0,12,1.04241445404477,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,0.397077875856776,0.38913490357576,0.116750471575651,8.43233226332814,0.324952420655172,0,-33888.3344100609,-32413.2415946386,-1475.0928154223
30201,2.2637701950036,0,0.0648183585959487,0,0.050390868098475,0,12,1.04241445404477,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,0.390224585146644,0.384736242268701,0.113302358821965,8.43233226332814,0.324952420655172,0,-33890.8196331575,-32417.144824624,-1473.67480853351
30301,2.2637701950036,0,0.0648183585959487,0,0.050390868098475,0,12,1.04241445404477,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,0.396088293124922,0.377897114872467,0.115182918810751,8.43233226332814,0.324952420655172,0,-33886.8135398197,-32414.3992523083,-1472.41428751139
30401,2.2637701950036,0,0.0648183585959487,0,0.050390868098475,0,12,1.04241445404477,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,0.394210884384811,0.38145036008209,0.114064150322228,8.43233226332814,0.324952420655172,0,-33879.9578278982,-32407.0826080989,-1472.87521979928
30501,2.2637701950036,0,0.0648183585959487,0,0.050390868098475,0,12,1.04241445404477,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,0.391742876875215,0.375279708465096,0.108404072360135,8.43233226332814,0.324952420655172,0,-33875.2496849131,-32402.4321221396,-1472.81756277345
30601,2.2637701950036,0,0.0648183585959487,0,0.050390868098475,0,12,1.04241445404477,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,0.385612628525123,0.364216053327546,0.106651336511131,8.43233226332814,0.324952420655172,0,-33878.036550725,-32403.4663996217,-1474.57015110327
30701,2.2637701950036,0,0.0648183585959487,0,0.050390868098475,0,12,1.04241445404477,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,0.384255277509801,0.365032372612041,0.105133498294744,8.43233226332814,0.324952420655172,0,-33889.8411311913,-32409.6349217775,-1480.20620941378
30801,2.2637701950036,0,0.0648183585959487,0,0.050390868098475,0,12,1.04241445404477,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,0.370238406700082,0.356785727797542,0.105964437180664,8.43233226332814,0.319509044804145,0,-33884.3130481133,-32403.2574793139,-1481.05556879935
30901,2.2637701950036,0,0.0648183585959487,0,0.050390868098475,0,12,1.04241445404477,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,0.377174250590615,0.359076458211057,0.105173270925879,8.43233226332814,0.319509044804145,0,-33882.6996777209,-32400.4400748741,-1482.2596028468
31001,2.2637701950036,0,0.0648183585959487,0,0.050390868098475,0,12,1.04241445404477,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,0.376017435349059,0.362131067935844,0.103238135171122,8.43233226332814,0.319509044804145,0,-33881.4432890813,-32398.3128396711,-1483.13044941013
31101,2.2637701950036,0,0.0648183585959487,0,0.050390868098475,0,12,1.04241445404477,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,0.376004870699253,0.362261533241254,0.106940766405314,8.43233226332814,0.319509044804145,0,-33873.8404228233,-32396.1999822173,-1477.64044060598
31201,2.2637701950036,0,0.0648183585959487,0,0.050390868098475,0,12,1.04249276546761,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,0.37656873018248,0.366090465525631,0.105557963540777,8.43233226332814,0.319509044804145,0,-33880.3073222743,-32403.7314939086,-1476.57582836571
31301,2.2637701950036,0,0.0648183585959487,0,0.050390868098475,0,12,1.04249276546761,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,0.372426653471776,0.355330453810748,0.101459451620467,8.43233226332814,0.319509044804145,0,-33880.696258269,-32403.032860755,-1477.66339751407
31401,2.2637701950036,0,0.0648183585959487,0,0.050390868098475,0,12,1.04249276546761,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,0.377809110188391,0.36227968206862,0.110897458549589,8.43233226332814,0.319509044804145,0,-33878.5118787362,-32405.5626437228,-1472.94923501344
31501,2.2637701950036,0,0.0648183585959487,0,0.050390868098475,0,12,1.04249276546761,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,0.37368098458508,0.363185423724354,0.105135731019545,8.43233226332814,0.319509044804145,0,-33880.353211453,-32408.3120372396,-1472.04117421345
31601,2.2637701950036,0,0.0648183585959487,0,0.050390868098475,0,12,1.04249276546761,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,0.37606140969554,0.366477107775864,0.108132295710966,8.43233226332814,0.319509044804145,0,-33876.9830710429,-32406.4910404733,-1470.49203056953
31701,2.2637701950036,0,0.0648183585959487,0,0.050390868098475,0,12,1.04249276546761,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,0.380814702908974,0.368199426901993,0.107200340153649,8.43233226332814,0.319509044804145,0,-33876.4620062742,-32408.6861900874,-1467.77581618684
31801,2.2637701950036,0,0.0648183585959487,0,0.050390868098475,0,12,1.04249276546761,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,0.379736407164019,0.363494831421413,0.106327182759996,8.43233226332814,0.319509044804145,0,-33870.6799441976,-32400.737489114,-1469.94245508365
31901,2.261817572359,0,0.0648183585959487,0,0.050390868098475,0,12,1.04249276546761,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,0.378480818667449,0.369418175118045,0.108836540514603,8.43233226332814,0.319509044804145,0,-33872.0507929589,-32400.657672927,-1471.3931200319
32001,2.60834608627483,0,0.0525240501505323,0,0.080988066107966,0,12,1.0262316899607,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,0.343232039504218,0.430731246878857,0.106579950186424,9.86029624473303,0.158978540366515,0,-33884.9711045754,-32012.480314535,-1872.49079004045
32101,2.2629531125538,0,0.0648183585959487,0,0.050390868098475,0,12,1.04249276546761,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,0.380382598496508,0.371371445641854,0.114728110791184,8.43233226332814,0.319509044804145,0,-33877.8113761238,-32404.3919854485,-1473.41939067529
32201,2.2629531125538,0,0.0648183585959487,0,0.050390868098475,0,12,1.04249276546761,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,0.379602919095196,0.372540077969898,0.109716017905157,8.43233226332814,0.319509044804145,0,-33874.3543132606,-32399.9261851092,-1474.42812815141
32301,2.2629531125538,0,0.0648183585959487,0,0.050390868098475,0,12,1.04249276546761,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,0.380956849837676,0.377130159044173,0.111017718724906,8.43233226332814,0.319509044804145,0,-33872.8550234506,-32404.0451042611,-1468.8099191894
32401,2.2629531125538,0,0.0648183585959487,0,0.050390868098475,0,12,1.04249276546761,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,0.382678175647743,0.373349446610082,0.105931484627071,8.43233226332814,0.31676126424456,0,-33872.8061979347,-32407.7258936512,-1465.08030428352
32501,2.26202648794278,0,0.0640311141847633,0,0.050390868098475,0,12,1.04249276546761,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,0.380521251340397,0.378054343885743,0.109330756417475,8.43396268319339,0.31676126424456,0,-33868.447572039,-32403.2384609646,-1465.20911107444
32601,2.26202648794278,0,0.0640311141847633,0,0.050390868098475,0,12,1.04249276546761,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,0.375048760054633,0.38209679900203,0.11143507710658,8.43396268319339,0.31676126424456,0,-33869.1423544686,-32398.5558439776,-1470.58651049099
32701,2.59175465935841,0,0.0525240501505323,0,0.080988066107966,0,12,1.0262316899607,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,0.351560383688192,0.438548314929939,0.115030447707977,9.86029624473303,0.155196756047662,0,-33885.0519197124,-32007.2956844745,-1877.75623523794
32801,2.26202648794278,0,0.0640311141847633,0,0.050390868098475,0,12,1.04249276546761,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,0.373945181288291,0.378224311466329,0.112236620520707,8.43396268319339,0.31676126424456,0,-33867.3905032024,-32401.4879002677,-1465.90260293469
32901,2.26202648794278,0,0.0636926254373975,0,0.050390868098475,0,12,1.04249276546761,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,0.376366820537951,0.378165718631354,0.112146884123794,8.43396268319339,0.319710773294792,0,-33859.9182258332,-32395.7551132197,-1464.1631126135
33001,2.26202648794278,0,0.0635373314958997,0,0.050390868098475,0,12,1.04249276546761,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,0.384145472038072,0.375022127900739,0.108896375412587,8.43396268319339,0.319710773294792,0,-33859.4528358586,-32395.219624062,-1464.23321179664
